0RB0RC_1LC0LC_0LD1RA_1RC1LD	FAIL	fwd:lc=18,part=162,rc=18,s0=59 mir:lc=18,part=0,rc=0,s0=0
0RB0RC_1LC0LD_0LD1RA_1RC1LD	FAIL	fwd:lc=18,part=153,rc=18,s0=62 mir:lc=18,part=0,rc=0,s0=0
0RB0RC_1LC0RD_0LD1RA_1RC1LD	FAIL	fwd:lc=18,part=156,rc=35,s0=0 mir:lc=35,part=0,rc=0,s0=0
0RB0RC_1LC1LC_0LD1RA_1RC1LD	FAIL	fwd:lc=18,part=180,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB0RC_1LC1RB_0LD1RA_1RC1LD	FAIL	fwd:lc=18,part=210,rc=24,s0=57 mir:lc=25,part=0,rc=0,s0=0
0RB0RC_1LC1RD_0LD1RA_1RC1LD	FAIL	fwd:lc=18,part=162,rc=26,s0=57 mir:lc=26,part=0,rc=0,s0=0
0RB0RC_1RC0LA_1LD1RB_0LD1LA	FAIL	fwd:lc=30,part=0,rc=25,s0=0 mir:lc=26,part=0,rc=12,s0=0
0RB0RC_1RC1LA_1LD1RB_0LD0LA	FAIL	fwd:lc=26,part=0,rc=24,s0=0 mir:lc=25,part=30,rc=8,s0=0
0RB0RD_1LA1RC_1RD1LC_0LC1RA	FAIL	fwd:lc=18,part=132,rc=23,s0=58 mir:lc=23,part=0,rc=0,s0=0
0RB0RD_1LC1RB_1RA0LC_1LB0LC	FAIL	fwd:lc=49,part=3,rc=12,s0=0 mir:lc=30,part=185,rc=48,s0=0
0RB0RD_1LC1RB_1RA0LC_1LD0LC	FAIL	fwd:lc=55,part=3,rc=13,s0=0 mir:lc=31,part=185,rc=54,s0=0
0RB0RD_1RC---_1RD1LC_0LC1RA	FAIL	fwd:lc=18,part=132,rc=23,s0=58 mir:lc=23,part=0,rc=0,s0=0
0RB1LA_0LC1RD_0LD1LD_1RB0LA	FAIL	fwd:lc=35,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=15,s0=0
0RB1LA_0LC1RD_0RD1LD_1RB0LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_0LC1RD_1LA1LD_1RB0LA	FAIL	fwd:lc=21,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=2,s0=0
0RB1LA_0LC1RD_1LD0RB_1RB0LA	FAIL	fwd:lc=27,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=7,s0=0
0RB1LA_0LC1RD_1LD1LD_1RB0LA	FAIL	fwd:lc=27,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=7,s0=0
0RB1LA_0LC1RD_1RB1LD_1RB0LA	FAIL	fwd:lc=27,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=7,s0=0
0RB1LA_0LC1RD_1RD1LC_1RB0LA	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_0LC1RD_1RD1LD_1RB0LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_0RC1LB_1RD0LB_1LA1RC	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LA1LC_0LD0LC_1RD1RB	FAIL	fwd:lc=39,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=21,s0=0
0RB1LA_1LA1RC_1LD1RB_0RB0LD	FAIL	fwd:lc=36,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=18,s0=46
0RB1LA_1LA1RC_1LD1RB_0RC0LD	FAIL	fwd:lc=36,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=18,s0=45
0RB1LA_1LA1RC_1RB0LD_0RB1LD	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RB_0RB1LD_1RA0LC	FAIL	fwd:lc=23,part=0,rc=0,s0=0 mir:lc=18,part=132,rc=18,s0=53
0RB1LA_1LC1RB_1RD0LA_0LB0RD	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=36,part=0,rc=0,s0=0
0RB1LA_1LC1RB_1RD0LA_0LC0RD	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=36,part=0,rc=0,s0=0
0RB1LA_1LC1RD_0RA0LD_1RB0LA	FAIL	fwd:lc=19,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=1,s0=0
0RB1LA_1LC1RD_0RA1LD_1RB0LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RD_0RB0LC_1LA1RB	FAIL	fwd:lc=36,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=18,s0=55
0RB1LA_1LC1RD_0RB0LD_1RB0LA	FAIL	fwd:lc=19,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=1,s0=0
