machine	quiet_state	n	t	gate	ms	closure_size
1RB---_1LC0LC_1RD0LB_1LC0RB	A	2	1280	count-lex	79	36
1RB---_1LC0LC_1RD0RD_0RD1LB	A	2	1280	rank	167	16
1RB---_1LC0LC_1RD0RD_1RC1LB	A	3	1999	rank	171	28
1RB---_1LC0LC_1RD1LC_0RB0LB	A	2	1280	rank	104	18
1RB---_1LC0LC_1RD1LC_0RC1LB	A	2	1280	rank	135	20
1RB---_1LC0LD_1LD0LB_1RD1LB	A	2	1280	rank	290	16
1RB---_1LC0LD_1LD0RC_1RD1LB	A	2	1280	rank	319	16
1RB---_1LC0LD_1LD1LB_1RD1LB	A	2	1280	rank	145	16
1RB---_1LC0LD_1LD1RB_1RC0LB	A	2	1999	rank	126	12
1RB---_1LC0LD_1LD1RB_1RC1LB	A	2	1999	rank	224	16
1RB---_1LC0RB_0LD0LC_1RD0RB	A	2	1280	count-lex	225	35
1RB---_1LC0RB_0LD0LD_1RD1RB	A	2	1280	count-lex	176	41
1RB---_1LC0RB_0LD1LC_0RD1RB	A	2	1280	count-lex	200	36
1RB---_1LC0RB_0LD1RB_0RD1RB	A	2	1536	rank	104	22
1RB---_1LC0RB_0LD1RC_1RD0RB	A	2	1999	count-lex	208	35
1RB---_1LC0RB_1LD1LC_0RD1RB	A	2	1280	rank	99	15
1RB---_1LC0RB_1LD1RB_0RC1LD	A	2	1999	count-lex	128	23
1RB---_1LC0RB_1LD1RB_1RB1RD	A	2	1536	rank	164	14
1RB---_1LC0RB_1LD1RB_1RC1LD	A	2	1536	count-lex	176	27
1RB---_1LC0RB_1RC0LD_1RD1RB	A	2	1280	count-lex	157	49
1RB---_1LC0RB_1RD0LB_---1RB	A	2	1999	rank	142	20
1RB---_1LC0RB_1RD0LD_0RB1RB	A	2	1536	count-lex	182	48
1RB---_1LC0RB_1RD0LD_1RC1RB	A	2	1280	count-lex	272	40
1RB---_1LC0RB_1RD0LD_1RD1RB	A	2	1280	count-lex	144	42
1RB---_1LC0RB_1RD1LD_1LB1RB	A	2	1999	rank	181	14
1RB---_1LC0RC_0LD1RC_1RB1LD	A	2	1280	count-lex	286	41
1RB---_1LC0RC_1LD1LC_1RB0LC	A	2	1999	count-lex	358	41
1RB---_1LC0RC_1LD1RC_0LC1RB	A	2	1999	rank	102	20
1RB---_1LC0RC_1LD1RC_0LD1RB	A	2	1999	rank	100	18
1RB---_1LC0RC_1LD1RD_0RB0RD	A	2	1999	rank	176	17
1RB---_1LC0RC_1RB0LB_------	A	3	1280	rank	78	14
1RB---_1LC0RC_1RB0LD_1LC---	A	3	1280	count-lex	172	14
1RB---_1LC0RD_0LB1RD_1RB0RB	A	2	1536	rank	210	11
1RB---_1LC0RD_0LC1RD_1RB0RB	A	2	1536	rank	202	15
1RB---_1LC0RD_0LD1LA_0RB1RD	A	2	1280	count-lex	127	41
1RB---_1LC0RD_0LD1LD_0RB1RD	A	2	1280	count-lex	183	41
1RB---_1LC0RD_0LD1RC_0RB1RD	A	2	1280	count-lex	110	41
1RB---_1LC0RD_1LC1RD_1RB0RB	A	2	1536	rank	177	11
1RB---_1LC0RD_1LD0LB_1RB0LD	A	4	1536	count-lex	378	32
1RB---_1LC0RD_1LD0LB_1RB0RC	A	3	1280	count-lex	166	22
1RB---_1LC0RD_1LD0LC_1RB0LC	A	3	1280	count-lex	141	14
1RB---_1LC0RD_1LD0LD_0RB1RB	A	2	1536	count-lex	129	33
1RB---_1LC0RD_1LD1LC_1RB1RD	A	2	1999	count-lex	390	31
1RB---_1LC0RD_1RB0LB_0LD1LB	A	2	1536	rank	157	22
1RB---_1LC0RD_1RB0LB_1RB---	A	3	1280	count-lex	221	14
1RB---_1LC0RD_1RB0LD_1LC0LC	A	2	1280	count-lex	119	36
1RB---_1LC0RD_1RB1LB_0LC1RD	A	2	1280	count-lex	223	42
1RB---_1LC0RD_1RB1LB_1LD1RB	A	3	1280	count-lex	181	25
1RB---_1LC0RD_1RB1LB_1RB1RB	A	3	1280	count-lex	195	21
1RB---_1LC0RD_1RB1LC_0LB0RD	A	2	1280	count-lex	168	34
1RB---_1LC0RD_1RB1LC_0LB1LD	A	2	1536	rank	81	17
1RB---_1LC0RD_1RB1LC_0LB1RD	A	2	1280	count-lex	268	41
1RB---_1LC0RD_1RD0LB_1RB0RD	A	3	1280	count-lex	118	14
1RB---_1LC0RD_1RD0LC_0LB0RD	A	2	1280	rank	83	14
1RB---_1LC0RD_1RD0LC_0LB1RB	A	2	1280	rank	124	17
1RB---_1LC0RD_1RD0LC_0LB1RD	A	2	1536	rank	113	19
1RB---_1LC0RD_1RD1LB_1LB1RB	A	2	1999	count-lex	310	35
1RB---_1LC0RD_1RD1LB_1RB1RB	A	2	1536	count-lex	396	33
1RB---_1LC1LB_0LD1RC_1RB1LD	A	2	1280	count-lex	171	24
1RB---_1LC1LB_0RD0LB_0LB1RD	A	2	1280	count-lex	294	26
1RB---_1LC1LB_0RD0LC_0LB1RD	A	2	1280	count-lex	234	26
1RB---_1LC1LB_0RD0LD_0LB1RD	A	2	1280	count-lex	154	26
1RB---_1LC1LB_0RD0RC_0LB1RD	A	2	1280	count-lex	191	19
1RB---_1LC1LB_0RD0RD_0LB1RD	A	2	1280	count-lex	305	19
1RB---_1LC1LB_0RD1LD_0LB1RD	A	2	1280	count-lex	140	26
1RB---_1LC1LB_1RC0RD_1LB1RD	A	2	1999	count-lex	359	35
1RB---_1LC1LB_1RD0LB_0LC1RD	A	2	1280	count-lex	230	26
1RB---_1LC1LB_1RD0LC_1LD0RB	A	2	1280	rank	183	16
1RB---_1LC1LB_1RD1LB_1RB1RD	A	2	1280	count-lex	251	14
1RB---_1LC1LB_1RD1RC_0LB0LC	A	2	1280	count-lex	187	26
1RB---_1LC1LB_1RD1RC_1LB0RB	A	2	1280	count-lex	189	24
1RB---_1LC1LB_1RD1RC_1LB1RC	A	2	1280	count-lex	98	14
1RB---_1LC1LB_1RD1RD_1LB1RC	A	2	1280	count-lex	157	17
1RB---_1LC1LC_1RD0LB_1LC1RC	A	3	1280	count-lex	181	21
1RB---_1LC1LC_1RD0LC_1LB0RC	A	2	1280	rank	97	18
1RB---_1LC1LC_1RD0RC_0LB1RC	A	2	1280	rank	183	20
1RB---_1LC1LC_1RD1LB_1RB1RD	A	2	1280	count-lex	236	17
1RB---_1LC1LD_0LB1RB_1RC0LD	A	2	1280	rank	158	20
1RB---_1LC1LD_0LB1RC_1RC1LD	A	2	1280	count-lex	226	15
1RB---_1LC1LD_0LD1RC_1RB1LB	A	2	1280	count-lex	268	24
1RB---_1LC1LD_1LB0RB_1RC0LD	A	2	1280	count-lex	238	40
1RB---_1LC1LD_1LB0RD_1RC0LD	A	2	1999	rank	155	18
1RB---_1LC1RB_0LC1RD_0LB0RB	A	2	1280	rank	107	16
1RB---_1LC1RB_0RB0LD_0RB1LC	A	2	1536	count-lex	440	34
1RB---_1LC1RB_0RB0LD_0RB1LD	A	2	1280	count-lex	371	41
1RB---_1LC1RB_0RB1LD_0LC0RC	A	2	1999	count-lex	471	44
1RB---_1LC1RB_0RB1LD_0RB0LD	A	2	1999	count-lex	386	44
1RB---_1LC1RB_0RB1LD_0RD0LC	A	2	1280	count-lex	341	47
1RB---_1LC1RB_0RB1LD_1RB0LC	A	2	1280	count-lex	239	32
1RB---_1LC1RB_0RB1LD_1RC0LC	A	2	1280	count-lex	128	33
1RB---_1LC1RB_0RC1LD_1RB0LC	A	2	1280	count-lex	157	33
1RB---_1LC1RB_0RD1LD_1RB0LC	A	2	1280	count-lex	100	28
1RB---_1LC1RB_1LC1RD_0RB0LC	A	2	1280	rank	154	16
1RB---_1LC1RB_1LD0LD_0RB1LD	A	2	1999	count-lex	632	41
1RB---_1LC1RB_1LD1LC_1RD0RB	A	2	1999	count-lex	416	35
1RB---_1LC1RB_1RB0LD_0RB1LD	A	2	1536	count-lex	454	41
1RB---_1LC1RB_1RB0LD_0RC1LD	A	2	1536	count-lex	261	41
1RB---_1LC1RB_1RB0LD_0RC1RD	A	2	1280	rank	125	17
1RB---_1LC1RC_0LD1RC_1RB1LD	A	2	1280	count-lex	154	15
1RB---_1LC1RC_0RB1LD_0LC0LD	A	6	1999	count-lex	304	75
1RB---_1LC1RC_0RD0LC_1LB1RB	A	2	1280	count-lex	304	56
1RB---_1LC1RC_1LD0LC_1RB0LB	A	2	1536	rank	127	26
1RB---_1LC1RC_1LD0RC_0RB0LB	A	3	1536	rank	224	14
1RB---_1LC1RC_1LD0RC_0RB0LD	A	2	1536	count-lex	119	38
1RB---_1LC1RC_1LD0RC_0RB1LB	A	2	1536	count-lex	315	34
1RB---_1LC1RC_1LD0RC_0RB1LC	A	2	1280	count-lex	95	31
1RB---_1LC1RC_1LD0RC_1RB0LB	A	2	1999	count-lex	793	55
1RB---_1LC1RC_1LD0RC_1RB0LC	A	2	1999	rank	105	18
1RB---_1LC1RC_1LD0RD_1RB0RB	A	2	1536	rank	195	15
1RB---_1LC1RC_1LD1RD_1RB0RB	A	2	1536	rank	127	15
1RB---_1LC1RC_1RB0LD_0RB1LD	A	2	1536	count-lex	513	42
1RB---_1LC1RC_1RB0LD_0RC1LD	A	2	1536	count-lex	288	49
1RB---_1LC1RC_1RB0LD_1LC1LC	A	3	1280	count-lex	234	21
1RB---_1LC1RC_1RB0LD_1RD1LC	A	3	1280	count-lex	257	25
1RB---_1LC1RD_0LB1RD_0RC0RD	A	3	1280	rank	100	18
1RB---_1LC1RD_0LB1RD_1RB0RB	A	2	1536	rank	134	14
1RB---_1LC1RD_0LC1RD_1RB0RB	A	2	1536	rank	108	14
1RB---_1LC1RD_0LD0RD_1RB0RB	A	2	1999	rank	130	18
1RB---_1LC1RD_0RB0LC_0LD1RB	A	2	1999	count-lex	230	54
1RB---_1LC1RD_0RB0LC_1LB0RD	A	2	1999	count-lex	186	28
1RB---_1LC1RD_0RB1LB_0LC0RD	A	2	1280	count-lex	265	39
1RB---_1LC1RD_0RB1LD_0LC0RD	A	2	1280	count-lex	172	29
1RB---_1LC1RD_0RD1LC_1RB0LC	A	2	1999	count-lex	305	36
1RB---_1LC1RD_1LB1RD_1RB0RB	A	2	1536	rank	107	15
1RB---_1LC1RD_1LB1RD_1RC0RC	A	2	1536	rank	105	15
1RB---_1LC1RD_1LC1RD_1RB0RB	A	2	1536	rank	155	15
1RB---_1LC1RD_1LD0LC_0RB1LC	A	2	1536	count-lex	222	39
1RB---_1LC1RD_1LD1LC_1RB1RB	A	2	1280	count-lex	283	17
1RB---_1LC1RD_1LD1LC_1RB1RD	A	2	1280	count-lex	235	14
1RB---_1LC1RD_1RB0LD_1LC0RD	A	2	1999	rank	104	20
1RB---_1LC1RD_1RB1LB_0RC0RB	A	2	1280	count-lex	212	36
1RB---_1RC---_0RD1LC_1LC1RD	B	2	1280	count-lex	92	21
1RB---_1RC---_1LD0RB_1RC0LC	A	3	1280	count-lex	114	14
1RB---_1RC---_1LD0RD_1RC0LC	B	3	1280	rank	105	14
1RB---_1RC---_1RD0LD_1LC0RC	B	3	1280	rank	70	14
1RB---_1RC0LB_0LD0RC_1LB0LC	A	2	1999	rank	173	14
1RB---_1RC0LB_0LD0RC_1RB1LB	A	2	1999	count-lex	163	38
1RB---_1RC0LB_0LD0RC_1RC1LB	A	2	1280	rank	92	17
1RB---_1RC0LB_0LD0RD_0LB1LB	A	2	1280	rank	82	17
1RB---_1RC0LB_0LD1RD_1LC1LB	A	2	1280	rank	85	20
1RB---_1RC0LB_1LD0RB_---1LB	A	2	1280	rank	94	18
1RB---_1RC0LB_1LD0RD_0LC1LB	A	2	1999	count-lex	284	40
1RB---_1RC0LB_1RD1LB_0LC1RC	A	2	1280	count-lex	147	26
1RB---_1RC0LB_1RD1LB_1LC1RD	A	2	1280	count-lex	183	27
1RB---_1RC0LC_0RD1LB_1LC1RD	A	2	1999	count-lex	427	33
1RB---_1RC0LC_0RD1LC_1LB1RD	A	2	1280	count-lex	518	41
1RB---_1RC0LC_0RD1RD_1LB0RC	A	2	1999	count-lex	172	48
1RB---_1RC0LC_1LB0LD_0RB1RD	A	3	1280	count-lex	105	20
1RB---_1RC0LC_1LB0RB_------	A	3	1280	rank	86	14
1RB---_1RC0LC_1LB0RD_1RC---	A	3	1280	count-lex	198	14
1RB---_1RC0LC_1RD0RD_1LC1LB	A	2	1280	rank	131	42
1RB---_1RC0LD_0LB1RD_1LB0RD	A	2	1280	rank	90	18
1RB---_1RC0LD_0LD1RD_1LB0RD	A	2	1999	rank	190	18
1RB---_1RC0LD_0RD1RD_1LB0RD	A	2	1280	rank	197	18
1RB---_1RC0LD_1LB0RB_1LB0LB	A	3	1280	count-lex	127	14
1RB---_1RC0LD_1LB0RB_1LB0RB	A	3	1280	count-lex	109	14
1RB---_1RC0LD_1LB0RB_1LB1LB	A	3	1280	count-lex	96	14
1RB---_1RC0LD_1LB0RD_1LB0LD	A	2	1280	count-lex	267	28
1RB---_1RC0LD_1LB1RB_1LB1LB	A	3	1280	count-lex	103	21
1RB---_1RC0LD_1LB1RC_0RB1LD	A	2	1280	count-lex	189	41
1RB---_1RC0LD_1LB1RC_0RC1LD	A	2	1280	count-lex	490	41
1RB---_1RC0LD_1LC1RD_1LB0RD	A	2	1280	rank	89	18
1RB---_1RC0LD_1LD0LC_1RD1LB	A	2	1999	rank	154	19
1RB---_1RC0LD_1LD0RC_0RB0LD	A	2	1280	rank	133	14
1RB---_1RC0LD_1LD0RC_0RB1LD	A	2	1280	rank	94	19
1RB---_1RC0LD_1LD0RD_1LB0LD	A	2	1280	count-lex	167	28
1RB---_1RC0LD_1LD1LC_1RD1LB	A	2	1999	rank	159	19
1RB---_1RC0LD_1LD1RB_0RD1LB	A	2	1536	count-lex	285	41
1RB---_1RC0LD_1LD1RC_0RB1LB	A	2	1280	count-lex	102	28
1RB---_1RC0LD_1LD1RD_1LB0RD	A	2	1280	rank	100	20
1RB---_1RC0LD_1RD0RB_1LB0RD	A	4	1280	count-lex	190	32
1RB---_1RC0LD_1RD0RC_1LB0RC	A	3	1280	count-lex	186	14
1RB---_1RC0RB_0LD0RB_1RB1LC	A	2	1280	count-lex	228	36
1RB---_1RC0RB_0RD1LB_1LC1RD	A	2	1280	rank	125	22
1RB---_1RC0RB_0RD1RC_1LD1LB	A	2	1536	count-lex	304	26
1RB---_1RC0RB_1LC1RD_0LB0RC	A	2	1536	rank	126	18
1RB---_1RC0RB_1LC1RD_1LB0RC	A	2	1999	rank	229	19
1RB---_1RC0RB_1LD0RB_1RB0LC	A	3	1280	count-lex	110	14
1RB---_1RC0RB_1RD0RC_1LD0LB	A	2	1999	rank	178	25
1RB---_1RC0RC_0LD1RC_1RB1LD	A	2	1536	count-lex	449	41
1RB---_1RC0RC_0RD0RD_1LD1RB	A	3	1999	rank	187	14
1RB---_1RC0RC_1LC0LD_1RB1RD	A	2	1536	rank	152	35
1RB---_1RC0RC_1LC0RD_1RB1LD	A	2	1999	rank	126	25
1RB---_1RC0RC_1LD0LC_1RB0LC	A	2	1280	count-lex	197	28
1RB---_1RC0RC_1LD0LD_1LB0RB	A	2	1999	rank	227	21
1RB---_1RC0RC_1LD1RB_0LB1RB	A	2	1536	count-lex	158	40
1RB---_1RC0RC_1LD1RC_0LB0RB	A	2	1999	rank	110	18
1RB---_1RC0RC_1LD1RC_0LC1RB	A	2	1999	rank	162	20
1RB---_1RC0RC_1LD1RC_0LD1RB	A	2	1999	rank	225	13
1RB---_1RC0RC_1LD1RC_1LC1RB	A	2	1999	rank	138	13
1RB---_1RC0RC_1LD1RC_1LD1RB	A	2	1999	rank	151	14
1RB---_1RC0RC_1LD1RD_0LD1RB	A	2	1536	rank	112	17
1RB---_1RC0RD_0LD1LD_1RB1LC	A	2	1536	rank	196	21
1RB---_1RC0RD_0LD1RB_1LC1RD	A	2	1999	rank	111	20
1RB---_1RC0RD_1LC1RB_1LC1RD	A	2	1999	rank	125	14
1RB---_1RC0RD_1LD0RC_1RB0LC	A	4	1280	count-lex	333	32
1RB---_1RC1LB_0LB0RD_0LB1LC	A	2	1536	rank	189	20
1RB---_1RC1LB_0LB0RD_0LB1LD	A	2	1536	rank	88	20
1RB---_1RC1LB_0LB0RD_1RD1LC	A	3	1999	rank	293	25
1RB---_1RC1LB_0LB1RD_0LB0RD	A	2	1999	count-lex	247	44
1RB---_1RC1LB_0LB1RD_1LC0LD	A	2	1999	rank	241	19
1RB---_1RC1LB_0LB1RD_1LC0RC	A	2	1280	count-lex	221	33
1RB---_1RC1LB_0LC1RD_0LB1RD	A	2	1280	count-lex	250	15
1RB---_1RC1LB_0LC1RD_1LB0RC	A	2	1280	count-lex	205	33
1RB---_1RC1LB_0LD0RC_1LB1LB	A	2	1280	count-lex	294	34
1RB---_1RC1LB_0LD1RD_0LB1RD	A	2	1280	count-lex	295	15
1RB---_1RC1LB_0RD1RC_1LD0LB	A	2	1280	count-lex	324	45
1RB---_1RC1LB_1LB0RD_0LB1RD	A	2	1280	count-lex	536	41
1RB---_1RC1LB_1LB0RD_0LC0LD	A	2	1999	rank	115	18
1RB---_1RC1LB_1LB0RD_0LC1LB	A	2	1999	count-lex	302	22
1RB---_1RC1LB_1LB0RD_0LC1LD	A	2	1999	rank	244	23
1RB---_1RC1LB_1LD0RD_0LB1RD	A	2	1280	count-lex	604	41
1RB---_1RC1LB_1LD0RD_0LC1LB	A	2	1999	count-lex	310	22
1RB---_1RC1LB_1RD0RD_0LB1RD	A	2	1280	count-lex	344	41
1RB---_1RC1LB_1RD0RD_1LD0RB	A	2	1536	rank	236	25
1RB---_1RC1LB_1RD1RC_1LD0LB	A	2	1999	count-lex	480	35
1RB---_1RC1LC_0RD1RD_1LB0RB	A	2	1280	rank	111	19
1RB---_1RC1LC_0RD1RD_1LB1RB	A	2	1280	rank	118	18
1RB---_1RC1LC_1LB0RD_0LB1RD	A	2	1280	count-lex	221	42
1RB---_1RC1LC_1LB0RD_1LD1RC	A	3	1280	count-lex	319	25
1RB---_1RC1LC_1LB0RD_1RC1RC	A	3	1280	count-lex	141	21
1RB---_1RC1LC_1LB1RD_0RB0RC	A	2	1999	count-lex	454	36
1RB---_1RC1LC_1RD0LB_0LB0LD	A	2	1536	rank	112	16
1RB---_1RC1LC_1RD0LB_1LB1RC	A	2	1999	count-lex	633	35
1RB---_1RC1LC_1RD0LC_0LB1RB	A	2	1280	count-lex	165	34
1RB---_1RC1LD_0LB0RC_1RC0LD	A	2	1280	rank	163	17
1RB---_1RC1LD_0LB1LC_1RB0LD	A	2	1999	rank	231	19
1RB---_1RC1LD_0LB1RC_1LB0RC	A	2	1280	count-lex	228	42
1RB---_1RC1LD_0LB1RC_1RB0LD	A	2	1280	count-lex	113	23
1RB---_1RC1LD_0LD1RC_1LB0RC	A	2	1999	count-lex	223	36
1RB---_1RC1LD_1LB0RD_1RC0LD	A	2	1280	rank	109	18
1RB---_1RC1LD_1LC1RB_0LB1LB	A	2	1280	rank	93	17
1RB---_1RC1LD_1RD0RB_0LB1LB	A	2	1280	rank	90	21
1RB---_1RC1LD_1RD0RC_0LB0RC	A	2	1280	count-lex	346	36
1RB---_1RC1LD_1RD1RB_0LB1LB	A	2	1280	rank	142	19
1RB---_1RC1LD_1RD1RC_1LB1LB	A	2	1280	count-lex	229	17
1RB---_1RC1LD_1RD1RC_1LB1LD	A	2	1280	count-lex	152	14
1RB---_1RC1LD_1RD1RD_1LB0RC	A	2	1536	count-lex	239	33
1RB---_1RC1RB_1LC0LD_0RB1LD	A	2	1536	count-lex	529	43
1RB---_1RC1RB_1LC1RD_0LB0RC	A	2	1536	rank	122	18
1RB---_1RC1RB_1LC1RD_1LB0RC	A	2	1999	rank	243	19
1RB---_1RC1RB_1LD0RB_1LB0LD	A	2	1536	count-lex	511	66
1RB---_1RC1RB_1LD0RB_1LB1LD	A	2	1999	count-lex	537	31
1RB---_1RC1RB_1LD1LB_1LB1LD	A	2	1280	count-lex	202	17
1RB---_1RC1RB_1LD1LC_0RB0RC	A	2	1280	count-lex	244	26
1RB---_1RC1RB_1LD1LC_1RB1RC	A	2	1280	count-lex	494	17
1RB---_1RC1RB_1LD1LD_1RB1LC	A	2	1280	count-lex	93	17
1RB---_1RC1RB_1LD1RB_0RB0LD	A	2	1999	count-lex	340	42
1RB---_1RC1RB_1RD0RD_1LD0LB	A	2	1999	rank	180	35
1RB---_1RC1RC_1LD0RB_1RC1LC	A	3	1280	count-lex	141	21
1RB---_1RC1RC_1LD1RB_1LB1LD	A	2	1280	count-lex	103	17
1RB---_1RC1RD_0LD1LD_1RB1LC	A	2	1536	rank	97	19
1RB---_1RC1RD_1LB0LB_1LC0RC	A	2	1280	rank	220	42
1RB0LA_0RC1LB_1LD1RC_1LA1LB	A	2	1280	count-lex	206	21
1RB0LB_0RC1LB_1LD1RC_0LA1LB	A	2	1280	count-lex	122	21
1RB0LB_0RC1LB_1LD1RC_1RA1LB	A	2	1280	count-lex	172	15
1RB0LB_1LA0LC_1RD0LD_1LC0RC	B	3	1280	rank	63	14
1RB0LB_1LA0LC_1RD1LC_0LC1RD	B	2	1280	count-lex	165	21
1RB0LB_1LA0RC_0LD1RC_1RC1LD	B	2	1280	count-lex	153	21
1RB0LB_1LA0RC_1LD1RC_0LC1RB	A	2	1999	rank	128	20
1RB0LB_1LA0RC_1LD1RC_0RC1LD	B	2	1280	count-lex	109	21
1RB0LB_1LA0RC_1RD0LD_1LC0RC	B	3	1280	rank	68	14
1RB0LB_1LA1LC_0LD0RC_1RC1LD	B	2	1536	count-lex	435	64
1RB0LB_1LA1LC_0LD1RC_1RC1LD	B	2	1280	count-lex	157	21
1RB0LB_1LA1LC_1RD0LD_1LC0RC	B	3	1280	rank	60	14
1RB0LB_1LA1LC_1RD1LC_0LB1RD	A	2	1280	count-lex	306	21
1RB0LB_1LA1LC_1RD1LC_0LC1RD	B	2	1280	count-lex	88	21
1RB0LB_1LA1RC_0LD1RC_1RB1LD	A	2	1280	count-lex	147	21
1RB0LB_1LA1RC_0LD1RC_1RC1LD	B	2	1280	count-lex	133	21
1RB0LB_1LA1RC_0RD1LC_1LB1RD	A	2	1280	count-lex	226	24
1RB0LB_1LA1RC_1LD0RC_1RB0LC	A	2	1999	rank	107	20
1RB0LB_1LA1RC_1LD0RC_1RB1LD	A	2	1280	count-lex	156	32
1RB0LB_1LA1RC_1RD0LD_1LC0RC	B	3	1280	rank	73	14
1RB0LB_1LC0RB_1RD1LD_1RA1RB	A	2	1999	rank	209	14
1RB0LB_1LC1LB_0RD0RA_0LB1RD	A	2	1280	count-lex	93	19
1RB0LB_1LC1LB_0RD1RA_0LB1RD	A	2	1280	count-lex	216	19
1RB0LB_1RC0LD_0LA1RD_1LB0RD	A	2	1280	rank	138	18
1RB0LB_1RC0LD_1LA0RD_1LB0LD	A	2	1280	count-lex	177	28
1RB0LB_1RC0LD_1LA0RD_1LB1LD	A	2	1999	count-lex	372	41
1RB0LB_1RC1LB_0LA1LD_0LB1RD	A	2	1280	count-lex	165	18
1RB0LB_1RC1LB_0LA1RD_0LB1RD	A	2	1280	count-lex	152	15
1RB0LB_1RC1LB_1LA1LD_0LB1RD	A	2	1280	count-lex	194	24
1RB0LB_1RC1LB_1LA1RD_0LB1RD	A	2	1280	count-lex	118	21
1RB0LC_0LA---_0LD1RC_1RC1LD	B	2	1280	count-lex	102	15
1RB0LC_0LA---_0RD1LC_1LC1RD	B	2	1280	count-lex	84	15
1RB0LC_0LA---_1LD0RD_1RC0LC	B	3	1280	rank	147	14
1RB0LC_0LA---_1LD1RC_0RC1LD	B	2	1280	count-lex	63	15
1RB0LC_0LA---_1RD0LD_1LC0RC	B	3	1280	rank	72	14
1RB0LC_0LA---_1RD1LC_0LC1RD	B	2	1280	count-lex	63	15
1RB0LC_0LA1LC_1RD0LC_0LB1RC	A	2	1999	count-lex	295	31
1RB0LC_0LA1LC_1RD0LC_1LB0RC	A	2	1280	rank	176	18
1RB0LC_0LA1LC_1RD0RC_0LB1RC	A	2	1999	rank	240	20
1RB0LC_0LA1LC_1RD1LC_0LB1RD	A	2	1280	count-lex	207	15
1RB0LC_0LA1RC_1LD0LC_0RB1LC	A	2	1999	rank	158	20
1RB0LC_0LA1RC_1LD0RC_0RB1LC	A	2	1999	count-lex	229	31
1RB0LC_0LA1RC_1LD0RC_1RB0LC	A	2	1280	rank	136	18
1RB0LC_0LA1RC_1LD1RC_0RB1LD	A	2	1280	count-lex	174	15
1RB0LC_0LB1LA_0RD1LC_1LC1RD	B	2	1280	count-lex	130	15
1RB0LC_0LB1LA_1LD0RD_1RC0LC	B	3	1280	rank	82	14
1RB0LC_0LB1LA_1LD1RC_0RC1LD	B	2	1280	count-lex	41	15
1RB0LC_0LB1LA_1RD1LC_0RC1LA	B	2	1280	rank	54	13
1RB0LC_0LB1LC_1RD1LC_0RC1LA	B	2	1280	rank	56	13
1RB0LC_0LB1RC_1RD1RC_1LA0RC	B	2	1999	count-lex	193	41
1RB0LC_0LC---_1RD1LC_0RC1LA	B	2	1280	rank	27	13
1RB0LC_0LC---_1RD1RC_1LA0RC	B	2	1999	count-lex	244	41
1RB0LC_0RC0RA_0LD1RC_1LB1LD	A	2	1280	count-lex	117	19
1RB0LC_0RC1LB_1LD1RC_0LA1LB	A	2	1280	count-lex	202	21
1RB0LC_0RC1LB_1LD1RC_0RA1LB	A	2	1280	count-lex	213	15
1RB0LC_0RC1LB_1LD1RC_0RA1RB	A	2	1280	count-lex	174	18
1RB0LC_0RC1RA_0LD1RC_1LB1LD	A	2	1280	count-lex	108	19
1RB0LC_1LA---_0LD1RC_1RC1LD	B	2	1280	count-lex	95	21
1RB0LC_1LA---_0RD1LC_1LC1RD	B	2	1280	count-lex	44	15
1RB0LC_1LA---_1LD0RD_1RC0LC	B	3	1280	rank	109	14
1RB0LC_1LA---_1RD1LC_0LC1RD	B	2	1280	count-lex	162	21
1RB0LC_1LA0LD_0RD1LB_1RC1LD	A	2	1999	rank	111	13
1RB0LC_1LA1LC_1RD0LC_1LB0RC	A	2	1280	rank	96	18
1RB0LC_1LA1LC_1RD1LC_0LB1RD	A	2	1280	count-lex	226	21
1RB0LC_1LA1LD_0LB1RC_1RC1LD	A	2	1280	count-lex	222	21
1RB0LC_1LA1RC_1LD0RC_0RB1LC	A	2	1280	count-lex	155	31
1RB0LC_1LA1RC_1LD0RC_1RB0LC	A	2	1999	rank	130	20
1RB0LC_1LA1RC_1LD0RC_1RB1LD	A	2	1280	count-lex	205	32
1RB0LC_1LB0RA_1LD0RD_1RC0LC	B	3	1280	rank	72	14
1RB0LC_1LB0RA_1LD1RC_0RC1LD	B	2	1280	count-lex	66	15
1RB0LC_1LB0RA_1RD0LD_1LC0RC	B	3	1280	rank	83	14
1RB0LC_1LB0RA_1RD1LC_0LC1RD	B	2	1280	count-lex	66	15
1RB0LC_1LB0RC_1RD1LC_0RC1LA	B	2	1999	rank	51	13
1RB0LC_1LB1LA_0LD0RC_1RC1LD	B	2	1536	count-lex	396	64
1RB0LC_1LB1LA_1RD0LD_1LC0RC	B	3	1280	rank	149	14
1RB0LC_1LB1LA_1RD1LC_0RC1LA	B	2	1280	rank	69	20
1RB0LC_1LB1LC_1RD1LC_0RC1LA	B	2	1280	rank	35	20
1RB0LC_1LB1RA_0LD1RC_1RC1LD	B	2	1280	count-lex	125	15
1RB0LC_1LB1RA_0RD1LC_1LC1RD	B	2	1280	count-lex	67	15
1RB0LC_1LB1RA_1LD0RD_1RC0LC	B	3	1280	rank	92	14
1RB0LC_1LB1RA_1LD1RC_0RC1LD	B	2	1280	count-lex	59	15
1RB0LC_1LB1RA_1RD0LD_1LC0RC	B	3	1280	rank	90	14
1RB0LC_1LB1RA_1RD1LC_0LC1RD	B	2	1280	count-lex	59	15
