1RB0LC_1LA0RD_0RD1LC_1LB1LA	2	OK	0	52	328	0.00
1RB0LC_1LA0RD_1LA1LC_0LA0RB	2	OK	0	88	642	0.00
1RB0LC_1LA0RD_1LA1LC_1LD1LA	3	OK	0	101	622	0.01
1RB0LC_1LA0RD_1RA1RB_0LC1RD	2	OK	0	49	310	0.00
1RB0LC_1LA0RD_1RC1RB_1RB1RD	3	OK	0	91	562	0.00
1RB0LC_1LA1LA_1RC0RD_1LA1RD	2	OK	0	52	304	0.00
1RB0LC_1LA1LC_0RD1RC_1LB1RA	2	OK	0	58	331	0.00
1RB0LC_1LA1RA_0RD1RC_0LB1RC	2	OK	0	60	422	0.00
1RB0LC_1LA1RB_1RC0LD_1RD0RB	3	OK	0	114	620	0.01
1RB0LC_1LA1RB_1RC0RD_0LA1RB	2	OK	0	50	268	0.00
1RB0LC_1LA1RB_1RC1RD_0LB0RB	2	OK	0	54	296	0.00
1RB0LC_1LA1RB_1RC1RD_1LA0RB	3	OK	0	91	562	0.00
1RB0LC_1LA1RB_1RD0LD_1RD0RB	3	OK	0	106	579	0.01
1RB0LC_1LA1RB_1RD1RB_1RD0RB	2	OK	0	42	242	0.00
1RB0LC_1LA1RC_0RD1RB_0LB0RB	2	OK	0	70	422	0.00
1RB0LC_1LA1RC_0RD1RB_0LB0RC	2	OK	0	69	475	0.00
1RB0LC_1LA1RC_0RD1RC_1LB1RA	2	OK	0	54	307	0.00
1RB0LC_1LA1RC_0RD1RD_1LA0LD	2	OK	0	60	342	0.00
1RB0LC_1LA1RD_1LA1LC_0RA0RD	2	OK	0	88	656	0.00
1RB0LC_1LA1RD_1LA1LC_0RC0LD	2	OK	0	58	360	0.00
1RB0LC_1LA1RD_1LA1LC_1RB0RA	2	OK	0	71	534	0.00
1RB0LC_1LA1RD_1RA1LD_0LA0RB	2	OK	0	85	479	0.00
1RB0LC_1LA1RD_1RD0LA_1LB0RD	2	OK	0	88	608	0.01
1RB0LC_1LB0LC_1RD1LC_0RB0RA	3	OK	0	156	842	0.01
1RB0LC_1LB1LA_1RC0RD_1LA1RD	2	OK	0	54	314	0.00
1RB0LC_1LB1LA_1RD0LD_0RA1LD	2	OK	0	71	397	0.00
1RB0LC_1LC0LD_1LA1LB_0RA1RD	2	OK	0	81	538	0.00
1RB0LC_1LC0LD_1RC0RD_1LA1RD	2	OK	0	63	368	0.00
1RB0LC_1LC0RA_0RD1LB_1RB1RD	2	OK	0	53	332	0.00
1RB0LC_1LC0RA_0RD1LD_1LA1RA	2	OK	0	65	388	0.00
1RB0LC_1LC0RA_1LA0RD_1LB1LD	3	OK	0	81	637	0.00
1RB0LC_1LC0RA_1LA1LD_0RD1LB	3	OK	0	77	615	0.00
1RB0LC_1LA1RB_0LB0LD_1RD0RB	3	OK	0	157	868	0.01
1RB0LC_1LA1RB_0LD0LD_1RD0RB	3	OK	0	104	569	0.01
1RB0LC_1LA1RB_0LD1LD_1RD0RB	3	OK	0	196	1049	0.01
1RB0LC_1LA1RB_0RA0LD_1RD0RB	3	OK	0	107	585	0.01
1RB0LC_1LA1RB_0RB0LD_1RD0RB	3	OK	0	110	602	0.01
1RB0LC_1LA1RB_1LB0LD_1RD0RB	3	OK	0	137	753	0.01
1RB0LC_1LA1RB_1LD0LD_1RD0RB	3	OK	0	196	1049	0.01
1RB0LC_1LA1RB_1RA0LD_1RD0RB	3	OK	0	105	574	0.00
1RB0LC_1LC0RA_1LA1LD_1LC---	3	OK	0	65	535	0.00
1RB0LC_1LC0RA_1LA1LD_1RC1LC	3	OK	0	79	643	0.00
1RB0LC_1LC0RA_1LA1RD_1LC1LD	3	OK	0	83	655	0.00
1RB0LC_1LC0RA_1LD1LB_1LA0LD	2	OK	0	99	652	0.01
1RB0LC_1LC0RA_1LD1LB_1RB0LC	2	OK	0	73	486	0.00
1RB0LC_1LC0RA_1LD1LD_1LA0LD	2	OK	0	75	520	0.00
