1RB1LC_1RC0RB_1LA0LD_1LC1RD	nqhtr_1RB1LC_1RC0RB_1LA0LD_1LC1RD	ProvTr_RK_06.v	5,0
1RB1LC_1RC0RB_1LA0RD_0LC1LD	nqhtr_1RB1LC_1RC0RB_1LA0RD_0LC1LD	ProvTr_RK_06.v	7,0
1RB1LC_1RC0RB_1LA1LD_0LA0RC	nqhtr_1RB1LC_1RC0RB_1LA1LD_0LA0RC	ProvTr_RK_06.v	6,0
1RB1LC_1RC0RB_1LA1LD_0LC0RC	nqhtr_1RB1LC_1RC0RB_1LA1LD_0LC0RC	ProvTr_RK_06.v	6,0
1RB1LC_1RC0RD_1LA0LC_1RD0RA	nqhtr_1RB1LC_1RC0RD_1LA0LC_1RD0RA	ProvTr_RK_06.v	11,0
1RB1LD_0LC0RB_1RA1LA_0LD1LA	nqhtr_1RB1LD_0LC0RB_1RA1LA_0LD1LA	ProvTr_RK_06.v	6,0
1RB1LD_0LC0RB_1RA1RD_0LD1LA	nqhtr_1RB1LD_0LC0RB_1RA1RD_0LD1LA	ProvTr_RK_06.v	6,0
1RB1LD_0LC0RC_1RA1LA_1RC0LD	nqhtr_1RB1LD_0LC0RC_1RA1LA_1RC0LD	ProvTr_RK_06.v	4,0
1RB1LD_0RC0LA_0RD1RA_1LD0LA	nqhtr_1RB1LD_0RC0LA_0RD1RA_1LD0LA	ProvTr_RK_06.v	8,0
1RB1LD_0RC0RD_1LD0RA_1LA0LA	nqhtr_1RB1LD_0RC0RD_1LD0RA_1LA0LA	ProvTr_RK_07.v	4,0
1RB1LD_0RC1LD_1LC0RB_0LA1LC	nqhtr_1RB1LD_0RC1LD_1LC0RB_0LA1LC	ProvTr_RK_07.v	8,0
1RB1LD_1LC0RC_1RA1LA_1RC0LD	nqhtr_1RB1LD_1LC0RC_1RA1LA_1RC0LD	ProvTr_RK_07.v	4,0
1RB1LD_1LC1RA_0LB1LA_1LC0RB	nqhtr_1RB1LD_1LC1RA_0LB1LA_1LC0RB	ProvTr_RK_07.v	8,0
1RB1LD_1RC0RB_0LA1LD_0LD1LA	nqhtr_1RB1LD_1RC0RB_0LA1LD_0LD1LA	ProvTr_RK_07.v	7,0
1RB1LD_1RC0RB_0LC1LD_0LD1LA	nqhtr_1RB1LD_1RC0RB_0LC1LD_0LD1LA	ProvTr_RK_07.v	7,0
1RB1LD_1RC0RC_1LA0RA_0LA1LB	nqhtr_1RB1LD_1RC0RC_1LA0RA_0LA1LB	ProvTr_RK_07.v	4,0
1RB1LD_1RC1RA_1LA0RB_1LA0LA	nqhtr_1RB1LD_1RC1RA_1LA0RB_1LA0LA	ProvTr_RK_07.v	7,0
1RB1LD_1RC1RB_1LD0RC_0LB0LA	nqhtr_1RB1LD_1RC1RB_1LD0RC_0LB0LA	ProvTr_RK_07.v	4,0
1RB1RA_0RC0LB_0RD1RA_1LD0LA	nqhtr_1RB1RA_0RC0LB_0RD1RA_1LD0LA	ProvTr_RK_07.v	6,0
1RB1RA_0RC1LD_1LB1LC_0RA0LD	nqhtr_1RB1RA_0RC1LD_1LB1LC_0RA0LD	ProvTr_RK_07.v	4,0
1RB1RA_1LC0RB_0LA1LD_0RA0LC	nqhtr_1RB1RA_1LC0RB_0LA1LD_0RA0LC	ProvTr_RK_07.v	4,0
1RB1RA_1LC0RC_0LB1LD_0RA0LC	nqhtr_1RB1RA_1LC0RC_0LB1LD_0RA0LC	ProvTr_RK_07.v	5,0
1RB1RA_1LC0RC_0RA0LD_1RC0LA	nqhtr_1RB1RA_1LC0RC_0RA0LD_1RC0LA	ProvTr_RK_07.v	8,0
1RB1RA_1RC1LD_1LC1LB_0RA0LD	nqhtr_1RB1RA_1RC1LD_1LC1LB_0RA0LD	ProvTr_RK_07.v	5,0
1RB1RC_0RC1LD_1LD0RD_0LA0LB	nqhtr_1RB1RC_0RC1LD_1LD0RD_0LA0LB	ProvTr_RK_07.v	7,0
1RB1RC_0RC1RC_1LD0RB_0LD1LA	nqhtr_1RB1RC_0RC1RC_1LD0RB_0LD1LA	ProvTr_RK_07.v	4,0
1RB1RC_1LC0RB_0RC0LD_1RA0LA	nqhtr_1RB1RC_1LC0RB_0RC0LD_1RA0LA	ProvTr_RK_07.v	10,0
1RB1RD_0LC1RA_1RA0RD_1LB0RD	nqhtr_1RB1RD_0LC1RA_1RA0RD_1LB0RD	ProvTr_RK_07.v	4,0
1RB1RD_1LC0RA_1LA0LB_1LD1RC	nqhtr_1RB1RD_1LC0RA_1LA0LB_1LD1RC	ProvTr_RK_07.v	5,0
1RB1RD_1LC0RA_1LA0LB_1RD1LC	nqhtr_1RB1RD_1LC0RA_1LA0LB_1RD1LC	ProvTr_RK_07.v	4,0
1RB1RD_1LC0RA_1LA0LC_0RB0LD	nqhtr_1RB1RD_1LC0RA_1LA0LC_0RB0LD	ProvTr_RK_07.v	12,0
1RB1RD_1LC0RA_1LC0LD_1LA0RB	nqhtr_1RB1RD_1LC0RA_1LC0LD_1LA0RB	ProvTr_RK_07.v	6,0
1RB1RD_1LC1RA_0LD1LD_0RB0RD	nqhtr_1RB1RD_1LC1RA_0LD1LD_0RB0RD	ProvTr_RK_07.v	7,0
