# spec	rung	verdict	seconds  (tools/closeouttr/ng_batch.py probe)
0RB1LC_1LC1RB_1LA0RD_0LC1RC	rk:5:0	false	2.0
0RB1LC_1LC1RB_1LA0RD_0LD1RC	rk:4:0	false	1.5
0RB1LC_1LC1RB_1LA0RD_0LD1RC	rk:5:0	false	2.1
0RB1LC_1LC1RD_0RD0LA_0LD1RB	rk:4:0	true	0.8
0RB1LC_1LC1RD_0RD0LA_1LC1RB	rk:4:0	true	0.8
0RB1LC_1LC1RD_1LA0LA_0LB0RD	rk:4:0	true	0.8
0RB1LC_1LC1RD_1LA0LC_0RD1RB	rk:4:0	false	17.4
0RB1LC_1LC1RD_1LA0LC_0RD1RB	rk:5:0	false	162.1
0RB1LC_1LC1RD_1LA0LC_1RA1RD	rk:4:0	false	2.1
0RB1LC_1LC1RD_1LA0LC_1RA1RD	rk:5:0	false	4.3
0RB1LC_1LC1RD_1LA1LC_0LB0RD	rk:4:0	true	0.8
0RB1LC_1RC---_1LD0RC_0LA0LC	rk:4:0	false	2.0
0RB1LC_1RC---_1LD0RC_0LA0LC	rk:5:0	false	10.0
0RB1LC_1RC0LA_0RD1LC_1LB1RD	rk:4:0	false	1.1
0RB1LC_1RC0LA_0RD1LC_1LB1RD	rk:5:0	false	1.6
0RB1LC_1RC0LA_1LA0RD_0LC1RD	rk:4:0	false	2.4
0RB1LC_1RC0LA_1LA0RD_0LC1RD	rk:5:0	false	11.3
0RB1LC_1RC0LA_1RD1LA_0LB0RD	rk:4:0	true	1.1
0RB1LC_1RC0LC_0LA0RD_1RA1RA	rk:4:0	false	1.0
0RB1LC_1RC0LC_0LA0RD_1RA1RA	rk:5:0	false	1.8
0RB1LC_1RC0LC_1LD0RC_0LA1LA	rk:4:0	false	3.0
0RB1LC_1RC0LC_1LD0RC_0LA1LA	rk:5:0	false	16.5
0RB1LC_1RC0LC_1LD0RC_0LB0LA	rk:4:0	false	4.6
0RB1LC_1RC0LC_1LD0RC_0LB0LA	rk:5:0	false	33.2
0RB1LC_1RC0LD_1LA0RA_1LB0LD	rk:4:0	false	3.8
0RB1LC_1RC0LD_1LA0RA_1LB0LD	rk:5:0	false	7.1
0RB1LC_1RC0LD_1LD1RB_---0LA	rk:4:0	false	0.7
0RB1LC_1RC0LD_1LD1RB_---0LA	rk:5:0	false	0.7
0RB1LC_1RC0LD_1RD0RB_1LB1LA	rk:4:0	false	2.8
0RB1LC_1RC0LD_1RD0RB_1LB1LA	rk:5:0	false	1.3
0RB1LC_1RC0RC_1LA1RD_1RB0LA	rk:4:0	false	8.8
0RB1LC_1RC0RC_1LA1RD_1RB0LA	rk:5:0	false	55.6
0RB1LC_1RC0RD_1LA0LC_1RB1RA	rk:4:0	false	2.5
0RB1LC_1RC0RD_1LA0LC_1RB1RA	rk:5:0	false	10.5
0RB1LC_1RC0RD_1LA0LC_1RB1RD	rk:4:0	true	1.8
0RB1LC_1RC0RD_1LA1RD_1LB0LA	rk:4:0	true	1.0
0RB1LC_1RC0RD_1LD1RB_0LD0LA	rk:4:0	false	1.9
0RB1LC_1RC0RD_1LD1RB_0LD0LA	rk:5:0	false	5.7
0RB1LC_1RC1LC_1LD0RC_0LB0LA	rk:4:0	false	3.0
0RB1LC_1RC1LC_1LD0RC_0LB0LA	rk:5:0	false	15.1
0RB1LC_1RC1RA_1LD1RB_1LA0LD	rk:4:0	true	3.7
0RB1LC_1RC1RB_1LA0RD_0LC0LA	rk:4:0	false	1.2
0RB1LC_1RC1RB_1LA0RD_0LC0LA	rk:5:0	false	1.9
0RB1LC_1RC1RB_1LA0RD_0LC1RC	rk:4:0	false	1.3
0RB1LC_1RC1RB_1LA0RD_0LC1RC	rk:5:0	false	2.0
0RB1LC_1RC1RB_1LA0RD_0LD1RC	rk:4:0	false	1.3
0RB1LC_1RC1RB_1LA0RD_0LD1RC	rk:5:0	false	2.1
0RB1LC_1RC1RB_1LD1LA_0RC0LD	rk:4:0	false	1.9
0RB1LC_1RC1RB_1LD1LA_0RC0LD	rk:5:0	false	5.0
0RB1LC_1RC1RD_0LC1LA_1LB0RD	rk:4:0	false	0.9
0RB1LC_1RC1RD_0LC1LA_1LB0RD	rk:5:0	false	1.4
0RB1LC_1RC1RD_0LC1LB_1LA0RD	rk:4:0	false	1.5
0RB1LC_1RC1RD_0LC1LB_1LA0RD	rk:5:0	false	4.5
0RB1LC_1RC1RD_1LB0LC_1LA0RD	rk:4:0	false	1.1
0RB1LC_1RC1RD_1LB0LC_1LA0RD	rk:5:0	false	1.9
0RB1LC_1RC1RD_1LD1RA_1LA0LC	rk:4:0	false	0.9
0RB1LC_1RC1RD_1LD1RA_1LA0LC	rk:5:0	false	1.2
0RB1LD_0LC1RB_0LD1RD_1LA0RC	rk:4:0	false	1.3
0RB1LD_0LC1RB_0LD1RD_1LA0RC	rk:5:0	false	2.0
0RB1LD_0LC1RB_1LA1RA_0LA0LD	rk:4:0	false	1.6
0RB1LD_0LC1RB_1LA1RA_0LA0LD	rk:5:0	false	2.5
0RB1LD_0LC1RB_1RD0RA_1LA0LD	rk:4:0	true	2.6
0RB1LD_0RC0RC_1RD0LD_1LA1RB	rk:4:0	true	0.9
0RB1LD_0RC1LB_1LA1RC_0LA0LB	rk:4:0	false	1.0
0RB1LD_0RC1LB_1LA1RC_0LA0LB	rk:5:0	false	1.5
0RB1LD_0RC1LB_1LA1RC_0LB0LB	rk:4:0	false	1.1
0RB1LD_0RC1LB_1LA1RC_0LB0LB	rk:5:0	false	1.5
0RB1LD_0RC1LB_1LA1RC_0LB0RA	rk:4:0	false	1.0
0RB1LD_0RC1LB_1LA1RC_0LB0RA	rk:5:0	false	1.1
0RB1LD_0RC1LB_1LA1RC_0RB0LB	rk:4:0	false	1.2
0RB1LD_0RC1LB_1LA1RC_0RB0LB	rk:5:0	false	1.7
0RB1LD_0RC1LB_1LA1RC_0RC0LB	rk:4:0	false	1.2
0RB1LD_0RC1LB_1LA1RC_0RC0LB	rk:5:0	false	1.8
0RB1LD_0RC1LB_1LA1RC_0RD0LB	rk:4:0	false	1.1
0RB1LD_0RC1LB_1LA1RC_0RD0LB	rk:5:0	false	1.5
0RB1LD_0RC1LB_1LA1RC_1LA0LB	rk:4:0	false	1.0
0RB1LD_0RC1LB_1LA1RC_1LA0LB	rk:5:0	false	1.6
0RB1LD_0RC1LB_1LA1RC_1LC0LB	rk:4:0	false	1.0
0RB1LD_0RC1LB_1LA1RC_1LC0LB	rk:5:0	false	1.5
0RB1LD_0RC1LB_1LA1RC_1RA0LB	rk:4:0	false	1.1
0RB1LD_0RC1LB_1LA1RC_1RA0LB	rk:5:0	false	1.5
0RB1LD_0RC1LB_1LB1RD_1RC0LA	rk:4:0	false	1.5
0RB1LD_0RC1LB_1LB1RD_1RC0LA	rk:5:0	false	2.4
0RB1LD_0RC1RB_0LD1RD_1LA0LB	rk:4:0	false	1.4
0RB1LD_0RC1RB_0LD1RD_1LA0LB	rk:5:0	false	2.2
0RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:4:0	false	1.4
0RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:5:0	false	2.1
0RB1LD_0RC1RB_1LD0RA_1LA0LD	rk:4:0	false	3.0
0RB1LD_0RC1RB_1LD0RA_1LA0LD	rk:5:0	false	13.5
0RB1LD_0RC1RB_1LD0RD_1LA0LD	rk:4:0	false	5.6
0RB1LD_0RC1RB_1LD0RD_1LA0LD	rk:5:0	false	12.7
0RB1LD_0RC1RB_1LD1LA_1LA0LD	rk:4:0	false	2.9
0RB1LD_0RC1RB_1LD1LA_1LA0LD	rk:5:0	false	13.6
0RB1LD_0RC1RB_1LD1RB_1LA0LD	rk:4:0	false	2.6
0RB1LD_0RC1RB_1LD1RB_1LA0LD	rk:5:0	false	11.7
0RB1LD_0RC1RC_1LA1RB_0LA0LD	rk:4:0	true	5.2
0RB1LD_1LA0RC_1RB1LC_0LA0LD	rk:4:0	false	2.5
0RB1LD_1LA0RC_1RB1LC_0LA0LD	rk:5:0	false	8.3
0RB1LD_1LA0RC_1RB1RC_0LB1LA	rk:4:0	false	4.4
0RB1LD_1LA0RC_1RB1RC_0LB1LA	rk:5:0	false	14.9
0RB1LD_1LA1RC_1RB0LA_0RB0LA	rk:4:0	false	1.7
0RB1LD_1LA1RC_1RB0LA_0RB0LA	rk:5:0	false	6.1
0RB1LD_1LA1RC_1RB0LA_0RB0LD	rk:4:0	true	1.0
0RB1LD_1LA1RC_1RB0LA_0RD0LA	rk:4:0	false	1.2
0RB1LD_1LA1RC_1RB0LA_0RD0LA	rk:5:0	false	2.4
0RB1LD_1LA1RC_1RB0LB_---0LA	rk:4:0	false	0.6
0RB1LD_1LA1RC_1RB0LB_---0LA	rk:5:0	false	0.7
0RB1LD_1LA1RC_1RB0LD_---0LA	rk:4:0	false	0.7
0RB1LD_1LA1RC_1RB0LD_---0LA	rk:5:0	false	0.8
0RB1LD_1LA1RC_1RB0LD_0RB0LD	rk:4:0	true	0.9
0RB1LD_1LA1RC_1RB0RC_0LA0LD	rk:4:0	false	36.3
0RB1LD_1LA1RC_1RB0RC_0LA0LD	rk:5:0	timeout	300.1
0RB1LD_1LA1RC_1RB0RC_0LD0LA	rk:4:0	false	15.0
0RB1LD_1LA1RC_1RB0RC_0LD0LA	rk:5:0	false	80.3
0RB1LD_1LA1RC_1RB0RC_0LD1LA	rk:4:0	false	1.1
0RB1LD_1LA1RC_1RB0RC_0LD1LA	rk:5:0	false	2.0
0RB1LD_1LA1RC_1RB1RA_0RB0LD	rk:4:0	true	1.8
0RB1LD_1LA1RC_1RD0RB_1RB0LD	rk:4:0	true	3.0
0RB1LD_1LC0RA_1LA1RC_0RC0LA	rk:4:0	false	1.7
0RB1LD_1LC0RA_1LA1RC_0RC0LA	rk:5:0	false	2.9
0RB1LD_1LC0RC_1LA1RC_0RC0LA	rk:4:0	false	1.9
0RB1LD_1LC0RC_1LA1RC_0RC0LA	rk:5:0	false	3.8
0RB1LD_1LC0RC_1RD0LD_1LA1RB	rk:4:0	true	1.0
0RB1LD_1LC1RA_0RA0LD_0LC---	rk:4:0	false	0.7
0RB1LD_1LC1RA_0RA0LD_0LC---	rk:5:0	false	0.7
0RB1LD_1LC1RB_0LD0LA_0RD1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_0LD0LA_0RD1LA	rk:5:0	false	1.5
0RB1LD_1LC1RB_0LD1RD_1LA0RC	rk:4:0	false	1.3
0RB1LD_1LC1RB_0LD1RD_1LA0RC	rk:5:0	false	2.0
0RB1LD_1LC1RB_0RA0LA_0LC0LA	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RA0LA_0LC0LD	rk:4:0	true	0.9
0RB1LD_1LC1RB_0RA0LA_0LC1LC	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RA0LA_0LC1RD	rk:4:0	true	1.1
0RB1LD_1LC1RB_0RA0LA_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_0RA0LA_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_0RA0LA_0RB1LD	rk:4:0	false	1.1
0RB1LD_1LC1RB_0RA0LA_0RB1LD	rk:5:0	false	1.6
0RB1LD_1LC1RB_0RA0LA_0RD1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_0RA0LA_0RD1LA	rk:5:0	false	1.6
0RB1LD_1LC1RB_0RA0LD_0LC1LD	rk:4:0	false	1.0
0RB1LD_1LC1RB_0RA0LD_0LC1LD	rk:5:0	false	1.4
0RB1LD_1LC1RB_0RA0LD_0RB0LA	rk:4:0	true	1.0
0RB1LD_1LC1RB_0RA0LD_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_0RA0LD_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_0RA1LA_0LC0LA	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RA1LA_0LC0LD	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RA1LA_0RB0LA	rk:4:0	false	0.9
0RB1LD_1LC1RB_0RA1LA_0RB0LA	rk:5:0	true	0.9
0RB1LD_1LC1RB_0RA1LA_0RB0LD	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RA1LA_0RC0LA	rk:4:0	false	1.0
0RB1LD_1LC1RB_0RA1LA_0RC0LA	rk:5:0	true	0.9
0RB1LD_1LC1RB_0RA1LA_1RB0LC	rk:4:0	false	1.0
0RB1LD_1LC1RB_0RA1LA_1RB0LC	rk:5:0	false	1.6
0RB1LD_1LC1RB_0RA1LA_1RD0LC	rk:4:0	false	1.1
0RB1LD_1LC1RB_0RA1LA_1RD0LC	rk:5:0	false	1.7
0RB1LD_1LC1RB_0RB0LA_0RB0LC	rk:4:0	true	0.9
0RB1LD_1LC1RB_0RB0LA_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_0RB0LA_0RB1LA	rk:5:0	false	1.7
0RB1LD_1LC1RB_0RB0LA_0RB1LC	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RB0LA_0RB1LD	rk:4:0	false	1.1
0RB1LD_1LC1RB_0RB0LA_0RB1LD	rk:5:0	false	1.6
0RB1LD_1LC1RB_0RB0LA_0RC0LC	rk:4:0	true	0.9
0RB1LD_1LC1RB_0RB0LA_0RC1LC	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RB0LA_0RD0LC	rk:4:0	true	0.9
0RB1LD_1LC1RB_0RB0LA_0RD1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_0RB0LA_0RD1LA	rk:5:0	false	1.5
0RB1LD_1LC1RB_0RB0LA_0RD1LC	rk:4:0	true	0.9
0RB1LD_1LC1RB_0RB0LD_0RB0LA	rk:4:0	true	0.9
0RB1LD_1LC1RB_0RB0LD_0RB1LA	rk:4:0	false	1.3
0RB1LD_1LC1RB_0RB0LD_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_0RB1LA_0LC0RA	rk:4:0	false	1.4
0RB1LD_1LC1RB_0RB1LA_0LC0RA	rk:5:0	false	2.0
0RB1LD_1LC1RB_0RB1LA_0RB0LA	rk:4:0	false	0.9
0RB1LD_1LC1RB_0RB1LA_0RB0LA	rk:5:0	true	0.9
0RB1LD_1LC1RB_0RB1LA_0RB0LD	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RB1LA_0RC0LA	rk:4:0	false	1.0
0RB1LD_1LC1RB_0RB1LA_0RC0LA	rk:5:0	true	0.9
0RB1LD_1LC1RB_0RC1LA_0LA0LC	rk:4:0	false	1.0
0RB1LD_1LC1RB_0RC1LA_0LA0LC	rk:5:0	false	1.6
0RB1LD_1LC1RB_0RC1LA_0LC0LA	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RC1LA_0RB0LA	rk:4:0	false	1.0
0RB1LD_1LC1RB_0RC1LA_0RB0LA	rk:5:0	true	0.9
0RB1LD_1LC1RB_0RC1LA_0RC0LA	rk:4:0	false	1.0
0RB1LD_1LC1RB_0RC1LA_0RC0LA	rk:5:0	true	0.9
0RB1LD_1LC1RB_0RC1LA_0RD0LA	rk:4:0	true	0.8
0RB1LD_1LC1RB_0RC1LA_1RD0LC	rk:4:0	false	1.1
0RB1LD_1LC1RB_0RC1LA_1RD0LC	rk:5:0	false	1.7
0RB1LD_1LC1RB_0RD0LA_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_0RD0LA_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_0RD0LA_0RB1LD	rk:4:0	false	1.1
0RB1LD_1LC1RB_0RD0LA_0RB1LD	rk:5:0	false	1.6
0RB1LD_1LC1RB_0RD0LA_0RD1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_0RD0LA_0RD1LA	rk:5:0	false	1.6
0RB1LD_1LC1RB_0RD0LD_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_0RD0LD_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_0RD1LA_1LA0LC	rk:4:0	false	1.0
0RB1LD_1LC1RB_0RD1LA_1LA0LC	rk:5:0	false	1.6
0RB1LD_1LC1RB_1LA0LA_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_1LA0LA_0RB1LA	rk:5:0	false	1.7
0RB1LD_1LC1RB_1LA0LA_0RB1LD	rk:4:0	false	1.1
0RB1LD_1LC1RB_1LA0LA_0RB1LD	rk:5:0	false	1.6
0RB1LD_1LC1RB_1LA0LA_0RD1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_1LA0LA_0RD1LA	rk:5:0	false	1.5
0RB1LD_1LC1RB_1LA0LD_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_1LA0LD_0RB1LA	rk:5:0	false	1.9
0RB1LD_1LC1RB_1LA1LA_0RB0LC	rk:4:0	false	1.2
0RB1LD_1LC1RB_1LA1LA_0RB0LC	rk:5:0	false	2.3
0RB1LD_1LC1RB_1LD0LA_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_1LD0LA_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_1LD0LA_0RB1LD	rk:4:0	false	1.0
0RB1LD_1LC1RB_1LD0LA_0RB1LD	rk:5:0	false	1.6
0RB1LD_1LC1RB_1LD0LA_0RD1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_1LD0LA_0RD1LA	rk:5:0	false	1.5
0RB1LD_1LC1RB_1LD0LD_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_1LD0LD_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_1LD1LA_0RB0LC	rk:4:0	false	1.2
0RB1LD_1LC1RB_1LD1LA_0RB0LC	rk:5:0	false	2.1
0RB1LD_1LC1RB_1RA0LA_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_1RA0LA_0RB1LA	rk:5:0	false	1.9
0RB1LD_1LC1RB_1RA0LA_0RB1LD	rk:4:0	false	1.1
0RB1LD_1LC1RB_1RA0LA_0RB1LD	rk:5:0	false	1.6
0RB1LD_1LC1RB_1RA0LA_0RD1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_1RA0LA_0RD1LA	rk:5:0	false	1.6
0RB1LD_1LC1RB_1RA0LC_1LA0LD	rk:4:0	false	2.1
0RB1LD_1LC1RB_1RA0LC_1LA0LD	rk:5:0	false	6.7
0RB1LD_1LC1RB_1RA0LC_1RB0LD	rk:4:0	false	1.8
0RB1LD_1LC1RB_1RA0LC_1RB0LD	rk:5:0	false	5.2
0RB1LD_1LC1RB_1RA0LD_0RB1LA	rk:4:0	false	1.3
0RB1LD_1LC1RB_1RA0LD_0RB1LA	rk:5:0	false	1.9
0RB1LD_1LC1RB_1RB0LA_0RB1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_1RB0LA_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_1RB0LA_0RB1LD	rk:4:0	false	1.1
0RB1LD_1LC1RB_1RB0LA_0RB1LD	rk:5:0	false	1.6
0RB1LD_1LC1RB_1RB0LA_0RD1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_1RB0LA_0RD1LA	rk:5:0	false	1.5
0RB1LD_1LC1RB_1RB0LD_0RB1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_1RB0LD_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_1RB1LA_0RB0LC	rk:4:0	false	1.2
0RB1LD_1LC1RB_1RB1LA_0RB0LC	rk:5:0	false	2.3
0RB1LD_1LC1RB_1RB1LA_0RC0LD	rk:4:0	true	0.8
0RB1LD_1LC1RB_1RD0LA_0RB1LA	rk:4:0	false	1.2
0RB1LD_1LC1RB_1RD0LA_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RB_1RD0LA_0RB1LD	rk:4:0	false	1.0
0RB1LD_1LC1RB_1RD0LA_0RB1LD	rk:5:0	false	1.6
0RB1LD_1LC1RB_1RD0LA_0RD1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_1RD0LA_0RD1LA	rk:5:0	false	1.5
0RB1LD_1LC1RB_1RD0LD_0RB1LA	rk:4:0	false	1.1
0RB1LD_1LC1RB_1RD0LD_0RB1LA	rk:5:0	false	1.8
0RB1LD_1LC1RC_1LA0RC_0LD0RB	rk:4:0	false	1.2
0RB1LD_1LC1RC_1LA0RC_0LD0RB	rk:5:0	false	3.4
0RB1LD_1LC1RD_0RA0LC_1RB---	rk:4:0	false	0.8
0RB1LD_1LC1RD_0RA0LC_1RB---	rk:5:0	false	0.8
0RB1LD_1RC0LA_1LA1RB_0RB0LA	rk:4:0	false	1.9
0RB1LD_1RC0LA_1LA1RB_0RB0LA	rk:5:0	false	5.0
0RB1LD_1RC0LA_1LA1RB_0RD0LA	rk:4:0	false	1.9
0RB1LD_1RC0LA_1LA1RB_0RD0LA	rk:5:0	false	4.9
0RB1LD_1RC0LA_1LB1RB_0RB0LD	rk:4:0	true	0.9
0RB1LD_1RC0LA_1LB1RC_0RC1LD	rk:4:0	false	1.1
0RB1LD_1RC0LA_1LB1RC_0RC1LD	rk:5:0	false	1.6
0RB1LD_1RC0LA_1RD1RB_0LB0LA	rk:4:0	false	1.0
0RB1LD_1RC0LA_1RD1RB_0LB0LA	rk:5:0	false	1.5
0RB1LD_1RC0LA_1RD1RB_1LB0LA	rk:4:0	false	1.5
0RB1LD_1RC0LA_1RD1RB_1LB0LA	rk:5:0	false	3.3
0RB1LD_1RC0LD_0LA0RD_1LB1RA	rk:4:0	false	6.7
0RB1LD_1RC0LD_0LA0RD_1LB1RA	rk:5:0	false	26.2
0RB1LD_1RC0LD_1LA1RB_0RD0LA	rk:4:0	false	1.9
0RB1LD_1RC0LD_1LA1RB_0RD0LA	rk:5:0	false	6.4
0RB1LD_1RC0LD_1LB1RC_0RB0LA	rk:4:0	true	0.9
0RB1LD_1RC0LD_1RD0RC_1LA1RB	rk:4:0	false	3.9
0RB1LD_1RC0LD_1RD0RC_1LA1RB	rk:5:0	false	13.6
0RB1LD_1RC0RC_0LA1RB_1LC0LD	rk:4:0	false	1.0
0RB1LD_1RC0RC_0LA1RB_1LC0LD	rk:5:0	true	1.1
0RB1LD_1RC0RC_1LA1RA_1RA0LD	rk:4:0	false	9.5
0RB1LD_1RC0RC_1LA1RA_1RA0LD	rk:5:0	false	77.4
0RB1LD_1RC0RD_0LA1RA_1RA0LD	rk:4:0	false	3.6
0RB1LD_1RC0RD_0LA1RA_1RA0LD	rk:5:0	false	19.4
0RB1LD_1RC0RD_1LA0RD_1RA0LD	rk:4:0	false	4.3
0RB1LD_1RC0RD_1LA0RD_1RA0LD	rk:5:0	false	18.1
0RB1LD_1RC1LA_1RD1RB_0LB0LA	rk:4:0	false	1.3
0RB1LD_1RC1LA_1RD1RB_0LB0LA	rk:5:0	false	2.9
0RB1LD_1RC1LB_0LB1RD_1RC0LA	rk:4:0	false	1.2
0RB1LD_1RC1LB_0LB1RD_1RC0LA	rk:5:0	false	1.9
0RB1LD_1RC1LB_1LA0RB_0LA0LD	rk:4:0	true	1.3
0RB1LD_1RC1LB_1LB1RD_1RC0LA	rk:4:0	false	1.2
0RB1LD_1RC1LB_1LB1RD_1RC0LA	rk:5:0	false	1.9
0RB1LD_1RC1LB_1RD0RC_0LA0LB	rk:4:0	false	8.2
0RB1LD_1RC1LB_1RD0RC_0LA0LB	rk:5:0	true	5.0
0RB1LD_1RC1RA_0LA1RA_1RA0LD	rk:4:0	false	2.6
0RB1LD_1RC1RA_0LA1RA_1RA0LD	rk:5:0	false	9.1
0RB1LD_1RC1RA_1LA0LC_1LC1RB	rk:4:0	true	5.1
0RB1LD_1RC1RA_1LA0RA_0LA1LD	rk:4:0	false	0.9
0RB1LD_1RC1RA_1LA0RA_0LA1LD	rk:5:0	false	1.3
0RB1LD_1RC1RA_1LA0RA_0LC0LD	rk:4:0	true	0.9
0RB1LD_1RC1RA_1LA0RD_1RA0LD	rk:4:0	false	3.9
0RB1LD_1RC1RA_1LA0RD_1RA0LD	rk:5:0	false	13.3
0RB1LD_1RC1RA_1LA1RB_0LA0LD	rk:4:0	true	1.8
0RB1LD_1RC1RA_1LB0RA_0LA1LD	rk:4:0	false	0.9
0RB1LD_1RC1RA_1LB0RA_0LA1LD	rk:5:0	false	1.2
0RB1LD_1RC1RA_1LD0RA_0LA1LD	rk:4:0	false	0.9
0RB1LD_1RC1RA_1LD0RA_0LA1LD	rk:5:0	false	1.2
0RB1LD_1RC1RA_1RD0RA_0LA1LD	rk:4:0	false	0.9
0RB1LD_1RC1RA_1RD0RA_0LA1LD	rk:5:0	false	1.2
0RB1LD_1RC1RB_0LA0RB_1LA0LD	rk:4:0	true	1.9
0RB1LD_1RC1RB_0LA1RA_1LA0LA	rk:4:0	false	2.8
0RB1LD_1RC1RB_0LA1RA_1LA0LA	rk:5:0	false	11.1
0RB1LD_1RC1RB_0LA1RA_1LA0LC	rk:4:0	true	2.3
0RB1LD_1RC1RB_0LC1LA_0RB0LD	rk:4:0	true	1.0
0RB1LD_1RC1RB_0LC1RD_1LA0RC	rk:4:0	false	1.4
0RB1LD_1RC1RB_0LC1RD_1LA0RC	rk:5:0	false	2.1
0RB1LD_1RC1RB_0LD0RC_0LB1LA	rk:4:0	false	3.0
0RB1LD_1RC1RB_0LD0RC_0LB1LA	rk:5:0	false	9.2
0RB1LD_1RC1RB_0LD1RD_1LA0RC	rk:4:0	false	1.3
0RB1LD_1RC1RB_0LD1RD_1LA0RC	rk:5:0	false	2.0
0RB1LD_1RC1RB_0RD0LD_1LB0LA	rk:4:0	true	1.1
0RB1LD_1RC1RB_1LA0RB_0LA0LD	rk:4:0	false	6.0
0RB1LD_1RC1RB_1LA0RB_0LA0LD	rk:5:0	false	36.7
0RB1LD_1RC1RB_1LA1RA_1LA0LA	rk:4:0	false	4.9
0RB1LD_1RC1RB_1LA1RA_1LA0LA	rk:5:0	false	16.5
0RB1LD_1RC1RB_1LA1RA_1LC0LA	rk:4:0	false	2.3
0RB1LD_1RC1RB_1LA1RA_1LC0LA	rk:5:0	false	4.3
0RB1LD_1RC1RB_1LD0LB_0RB0LA	rk:4:0	true	0.8
0RB1LD_1RC1RB_1LD1RC_0RB0LA	rk:4:0	true	0.8
0RB1LD_1RC1RB_1RD1RA_1LA0LA	rk:4:0	false	2.8
0RB1LD_1RC1RB_1RD1RA_1LA0LA	rk:5:0	false	9.5
0RB1LD_1RC1RC_1LA1RA_1RA0LD	rk:4:0	false	3.5
0RB1LD_1RC1RC_1LA1RA_1RA0LD	rk:5:0	false	18.9
0RB1RA_0LC0RA_0LD1LD_1RB1LC	rk:4:0	false	7.5
0RB1RA_0LC0RA_0LD1LD_1RB1LC	rk:5:0	false	50.8
0RB1RA_0LC0RA_0LD1LD_1RB1LD	rk:4:0	false	1.0
0RB1RA_0LC0RA_0LD1LD_1RB1LD	rk:5:0	false	1.4
0RB1RA_0LC0RA_0LD1RA_1RB1LD	rk:4:0	false	1.0
0RB1RA_0LC0RA_0LD1RA_1RB1LD	rk:5:0	false	1.4
0RB1RA_0LC0RA_0LD1RC_1RB1LD	rk:4:0	false	1.0
0RB1RA_0LC0RA_0LD1RC_1RB1LD	rk:5:0	false	1.4
0RB1RA_0LC1LC_1LD1RA_0RC0LD	rk:4:0	true	1.1
0RB1RA_0LC1RA_1LD1LB_1LA0LB	rk:4:0	false	0.9
0RB1RA_0LC1RA_1LD1LB_1LA0LB	rk:5:0	false	1.2
0RB1RA_0LC1RA_1LD1LB_1RA0LB	rk:4:0	false	0.9
0RB1RA_0LC1RA_1LD1LB_1RA0LB	rk:5:0	false	1.2
0RB1RA_0LC1RA_1LD1LB_1RB0LB	rk:4:0	false	0.9
0RB1RA_0LC1RA_1LD1LB_1RB0LB	rk:5:0	false	1.3
