census_machine	upstream_tnf	upstream_status	cert_family	list	mode	nstates_after	dropped
1RB0RC_0LA---_1RD1LC_0LC1RD	1RB0RC_0LA---_1RD1LC_0LC1RD	none		B	direct1	4	
1RB0RC_0LA0LC_0RD1LB_1LC1RD	1RB0RC_0LA0LC_0RD1LB_1LC1RD	none		C	direct1	4	
1RB0RC_0LA0LC_0RD1LC_1LB1RD	1RB0RC_0LA0LC_0RD1LC_1LB1RD	none		C	direct1	4	
1RB0RC_0LA0LC_1LD1RC_1LA1RA	1RB0RC_0LA0LC_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA0LD_1LD1RC_0RC1LB	1RB0RC_0LA0LD_1LD1RC_0RC1LB	none		C	direct1	4	
1RB0RC_0LA0LD_1LD1RC_1LA1RA	1RB0RC_0LA0LD_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA0RB_0LD1RC_1LA1LD	1RB0RC_0LA0RB_0LD1RC_1LA1LD	none		C	direct1	4	
1RB0RC_0LA0RC_0LD1RB_1RC1LD	1RB0RC_0LA0RC_0LD1RB_1RC1LD	none		C	direct1	4	
1RB0RC_0LA0RC_1LD1RC_1LA1RA	1RB0RC_0LA0RC_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA0RD_1LD1RC_1LA1RA	1RB0RC_0LA0RD_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA1LA_1LD1RC_1LA1RA	1RB0RC_0LA1LA_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA1LC_0RD0LB_1LB1RD	1RB0RC_0LA1LC_0RD0LB_1LB1RD	none		C	direct1	4	
1RB0RC_0LA1LC_1LD1RC_1LA1RA	1RB0RC_0LA1LC_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA1LC_1RD0LB_0LB1RC	1RB0RC_0LA1LC_1RD0LB_0LB1RC	none		C	direct1	4	
1RB0RC_0LA1LC_1RD0LB_1LD1RC	1RB0RC_0LA1LC_1RD0LB_1LD1RC	none		C	direct1	4	
1RB0RC_0LA1LC_1RD0LC_0LB1RC	1RB0RC_0LA1LC_1RD0LC_0LB1RC	none		B	direct1	4	
1RB0RC_0LA1LC_1RD0LC_1LB0RC	1RB0RC_0LA1LC_1RD0LC_1LB0RC	none		B	direct1	4	
1RB0RC_0LA1LC_1RD0LC_1LB1RD	1RB0RC_0LA1LC_1RD0LC_1LB1RD	none		B	direct1	4	
1RB0RC_0LA1LC_1RD0LD_1LB1RD	1RB0RC_0LA1LC_1RD0LD_1LB1RD	none		C	direct1	4	
1RB0RC_0LA1LC_1RD0RC_0LB1RC	1RB0RC_0LA1LC_1RD0RC_0LB1RC	none		B	direct1	4	
1RB0RC_0LA1LC_1RD1LB_1LB1RD	1RB0RC_0LA1LC_1RD1LB_1LB1RD	none		C	direct1	4	
1RB0RC_0LA1LC_1RD1LC_0LB1RD	1RB0RC_0LA1LC_1RD1LC_0LB1RD	none		B	direct1	4	
1RB0RC_0LA1LD_1LD1RC_1LA1RA	1RB0RC_0LA1LD_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA1LD_1LD1RC_1RC1LB	1RB0RC_0LA1LD_1LD1RC_1RC1LB	none		C	direct1	4	
1RB0RC_0LA1RA_1LD1RC_1LA1RA	1RB0RC_0LA1RA_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA1RB_0LD1RC_1LA1LD	1RB0RC_0LA1RB_0LD1RC_1LA1LD	none		C	direct1	4	
1RB0RC_0LA1RB_1LD1RC_1LA1RA	1RB0RC_0LA1RB_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA1RC_0RD1LC_1LB1RD	1RB0RC_0LA1RC_0RD1LC_1LB1RD	none		B	direct1	4	
1RB0RC_0LA1RC_1LA1LD_0LD0RB	1RB0RC_0LA1RC_1LA1LD_0LD0RB	none		C	direct1	4	
1RB0RC_0LA1RC_1LD0LC_0RB1LC	1RB0RC_0LA1RC_1LD0LC_0RB1LC	none		B	direct1	4	
1RB0RC_0LA1RC_1LD0LD_1LA0RB	1RB0RC_0LA1RC_1LD0LD_1LA0RB	none		C	direct1	4	
1RB0RC_0LA1RC_1LD0RB_0RB1LC	1RB0RC_0LA1RC_1LD0RB_0RB1LC	none		C	direct1	4	
1RB0RC_0LA1RC_1LD0RB_1RD1LC	1RB0RC_0LA1RC_1LD0RB_1RD1LC	none		C	direct1	4	
1RB0RC_0LA1RC_1LD0RC_0RB1LC	1RB0RC_0LA1RC_1LD0RC_0RB1LC	none		B	direct1	4	
1RB0RC_0LA1RC_1LD0RC_1RB0LC	1RB0RC_0LA1RC_1LD0RC_1RB0LC	none		B	direct1	4	
1RB0RC_0LA1RC_1LD0RC_1RB1LD	1RB0RC_0LA1RC_1LD0RC_1RB1LD	none		B	direct1	4	
1RB0RC_0LA1RC_1LD0RD_1RB1LD	1RB0RC_0LA1RC_1LD0RD_1RB1LD	none		C	direct1	4	
1RB0RC_0LA1RC_1LD1RB_1RB1LD	1RB0RC_0LA1RC_1LD1RB_1RB1LD	none		C	direct1	4	
1RB0RC_0LA1RC_1LD1RC_0RB1LD	1RB0RC_0LA1RC_1LD1RC_0RB1LD	none		B	direct1	4	
1RB0RC_0LA1RC_1LD1RC_1LA1RA	1RB0RC_0LA1RC_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA1RD_1LD1RC_1LA1RA	1RB0RC_0LA1RD_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LA1RD_1RD1LC_1LC1RB	1RB0RC_0LA1RD_1RD1LC_1LC1RB	none		C	direct1	4	
1RB0RC_0LB0LC_0LD1RC_1RA1LD	1RB0RC_0LB0LC_0LD1RC_1RA1LD	none		C	direct1	4	
1RB0RC_0LB0LC_1LD1RC_1LA1RA	1RB0RC_0LB0LC_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LB0RC_0LD1RA_1RC1LD	1RB0RC_0LB0RC_0LD1RA_1RC1LD	none		C	direct1	4	
1RB0RC_0LB0RC_1LD1RC_1LA1RA	1RB0RC_0LB0RC_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LB1LA_---1RD_1LB0RD	1RB0RC_0LB1LA_---1RD_1LB0RD	none		C	direct1	4	
1RB0RC_0LB1LA_0LB1RD_1LC0RD	1RB0RC_0LB1LA_0LB1RD_1LC0RD	none		C	direct1	4	
1RB0RC_0LB1LA_0LC1RD_1LC0RD	1RB0RC_0LB1LA_0LC1RD_1LC0RD	none		B	direct1	4	
1RB0RC_0LB1LA_0LD0RC_1RC1LD	1RB0RC_0LB1LA_0LD0RC_1RC1LD	none		B	direct1	4	
1RB0RC_0LB1LA_0RC1LD_1RC0LD	1RB0RC_0LB1LA_0RC1LD_1RC0LD	none		B	direct1	4	
1RB0RC_0LB1LA_0RD0LC_1LC1RD	1RB0RC_0LB1LA_0RD0LC_1LC1RD	none		B	direct1	4	
1RB0RC_0LB1LA_0RD1RC_1LB0RC	1RB0RC_0LB1LA_0RD1RC_1LB0RC	none		C	direct1	4	
1RB0RC_0LB1LA_0RD1RC_1LB0RD	1RB0RC_0LB1LA_0RD1RC_1LB0RD	none		C	direct1	4	
1RB0RC_0LB1LA_0RD1RD_1LB0RC	1RB0RC_0LB1LA_0RD1RD_1LB0RC	none		C	direct1	4	
1RB0RC_0LB1LA_1LB1RD_1LC0RD	1RB0RC_0LB1LA_1LB1RD_1LC0RD	none		C	direct1	4	
1RB0RC_0LB1LA_1LC1LD_1RA1LC	1RB0RC_0LB1LA_1LC1LD_1RA1LC	none		B	direct1	4	
1RB0RC_0LB1LA_1LC1RD_0RC0RA	1RB0RC_0LB1LA_1LC1RD_0RC0RA	none		B	direct1	4	
1RB0RC_0LB1LA_1LC1RD_0RC0RD	1RB0RC_0LB1LA_1LC1RD_0RC0RD	none		B	direct1	4	
1RB0RC_0LB1LA_1LC1RD_1LC0RD	1RB0RC_0LB1LA_1LC1RD_1LC0RD	none		B	direct1	4	
1RB0RC_0LB1LA_1LD1LC_1RA0LC	1RB0RC_0LB1LA_1LD1LC_1RA0LC	none		B	direct1	4	
1RB0RC_0LB1LA_1LD1RC_0RC0LD	1RB0RC_0LB1LA_1LD1RC_0RC0LD	none		B	direct1	4	
1RB0RC_0LB1LA_1LD1RC_0RC1LD	1RB0RC_0LB1LA_1LD1RC_0RC1LD	none		B	direct1	4	
1RB0RC_0LB1LA_1LD1RC_1LA1RA	1RB0RC_0LB1LA_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LB1LA_1LD1RC_1LC1RA	1RB0RC_0LB1LA_1LD1RC_1LC1RA	none		B	direct1	4	
1RB0RC_0LB1LA_1LD1RC_1LD1RA	1RB0RC_0LB1LA_1LD1RC_1LD1RA	none		B	direct1	4	
1RB0RC_0LB1LA_1RC1LD_0LC0LD	1RB0RC_0LB1LA_1RC1LD_0LC0LD	none		B	direct1	4	
1RB0RC_0LB1LA_1RC1LD_1RC0LD	1RB0RC_0LB1LA_1RC1LD_1RC0LD	none		B	direct1	4	
1RB0RC_0LB1LA_1RD1LC_0LC0RD	1RB0RC_0LB1LA_1RD1LC_0LC0RD	none		B	direct1	4	
1RB0RC_0LB1LA_1RD1LC_0LC1RD	1RB0RC_0LB1LA_1RD1LC_0LC1RD	none		B	direct1	4	
1RB0RC_0LB1LC_0LD1RA_1RC1LD	1RB0RC_0LB1LC_0LD1RA_1RC1LD	none		C	direct1	4	
1RB0RC_0LB1LC_0LD1RC_1RA1LD	1RB0RC_0LB1LC_0LD1RC_1RA1LD	none		C	direct1	4	
1RB0RC_0LB1LC_0RD0RA_1LD1RC	1RB0RC_0LB1LC_0RD0RA_1LD1RC	none		C	direct1	4	
1RB0RC_0LB1LC_1LD1LC_1RA0LC	1RB0RC_0LB1LC_1LD1LC_1RA0LC	none		B	direct1	4	
1RB0RC_0LB1LC_1RD0LC_1RB0LA	1RB0RC_0LB1LC_1RD0LC_1RB0LA	none		B	direct1	4	
1RB0RC_0LB1RC_0LD1RA_1RC1LD	1RB0RC_0LB1RC_0LD1RA_1RC1LD	none		C	direct1	4	
1RB0RC_0LB1RC_0LD1RC_1RA1LD	1RB0RC_0LB1RC_0LD1RC_1RA1LD	none		C	direct1	4	
1RB0RC_0LB1RC_0RD0LA_1LB1RD	1RB0RC_0LB1RC_0RD0LA_1LB1RD	none		C	direct1	4	
1RB0RC_0LB1RC_0RD0RA_1LB1LD	1RB0RC_0LB1RC_0RD0RA_1LB1LD	none		C	direct1	4	
1RB0RC_0LB1RC_0RD0RA_1LD1RC	1RB0RC_0LB1RC_0RD0RA_1LD1RC	none		C	direct1	4	
1RB0RC_0LB1RC_0RD0RC_1LD1RA	1RB0RC_0LB1RC_0RD0RC_1LD1RA	none		B	direct1	4	
1RB0RC_0LB1RC_1LB1LD_0RA1RA	1RB0RC_0LB1RC_1LB1LD_0RA1RA	none		C	direct1	4	
1RB0RC_0LB1RC_1LB1RD_0LA1LA	1RB0RC_0LB1RC_1LB1RD_0LA1LA	none		C	direct1	4	
1RB0RC_0LB1RC_1LB1RD_1LD0RA	1RB0RC_0LB1RC_1LB1RD_1LD0RA	none		C	direct1	4	
1RB0RC_0LB1RC_1LD0RA_1LB1RA	1RB0RC_0LB1RC_1LD0RA_1LB1RA	none		C	direct1	4	
1RB0RC_0LB1RC_1LD0RC_0LB1RA	1RB0RC_0LB1RC_1LD0RC_0LB1RA	none		C	direct1	4	
1RB0RC_0LB1RC_1LD0RC_1LB1RA	1RB0RC_0LB1RC_1LD0RC_1LB1RA	none		C	direct1	4	
1RB0RC_0LB1RC_1LD0RC_1LD1RA	1RB0RC_0LB1RC_1LD0RC_1LD1RA	none		B	direct1	4	
1RB0RC_0LB1RC_1LD1LC_1RA0LC	1RB0RC_0LB1RC_1LD1LC_1RA0LC	none		B	direct1	4	
1RB0RC_0LB1RC_1LD1RC_0LC1RA	1RB0RC_0LB1RC_1LD1RC_0LC1RA	none		B	direct1	4	
1RB0RC_0LB1RC_1LD1RC_1LA1RA	1RB0RC_0LB1RC_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LB1RC_1RD0LB_1LC0LA	1RB0RC_0LB1RC_1RD0LB_1LC0LA	none		C	direct1	4	
1RB0RC_0LB1RC_1RD0RA_1LD1LB	1RB0RC_0LB1RC_1RD0RA_1LD1LB	none		C	direct1	4	
1RB0RC_0LB1RC_1RD1LB_1LA0LA	1RB0RC_0LB1RC_1RD1LB_1LA0LA	none		C	direct1	4	
1RB0RC_0LC---_0LD1RC_1RA1LD	1RB0RC_0LC---_0LD1RC_1RA1LD	none		C	direct1	4	
1RB0RC_0LC---_1LC1LD_1RA1LC	1RB0RC_0LC---_1LC1LD_1RA1LC	none		B	direct1	4	
1RB0RC_0LC---_1LD1LC_1RA0LC	1RB0RC_0LC---_1LD1LC_1RA0LC	none		B	direct1	4	
1RB0RC_0LC---_1LD1RC_0LC1RA	1RB0RC_0LC---_1LD1RC_0LC1RA	none		B	direct1	4	
1RB0RC_0LC---_1LD1RC_1LA1RA	1RB0RC_0LC---_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0LC0RA_0LD1RC_1LA1LD	1RB0RC_0LC0RA_0LD1RC_1LA1LD	none		C	direct1	4	
1RB0RC_0LC0RB_1LA1LD_1LC---	1RB0RC_0LC0RB_1LA1LD_1LC---	none		C	direct1	4	
1RB0RC_0LC0RB_1LC1LD_1RA1RB	1RB0RC_0LC0RB_1LC1LD_1RA1RB	none		C	direct1	4	
1RB0RC_0LC1LA_0LB1RD_1LB0RD	1RB0RC_0LC1LA_0LB1RD_1LB0RD	none		C	direct1	4	
1RB0RC_0LC1LA_0LB1RD_1LC0RD	1RB0RC_0LC1LA_0LB1RD_1LC0RD	none		C	direct1	4	
1RB0RC_0LC1LA_0LC1RD_1LB0RD	1RB0RC_0LC1LA_0LC1RD_1LB0RD	none		C	direct1	4	
1RB0RC_0LC1LA_1LB1RD_1LB0RD	1RB0RC_0LC1LA_1LB1RD_1LB0RD	none		C	direct1	4	
1RB0RC_0LC1LA_1LB1RD_1LC0RD	1RB0RC_0LC1LA_1LB1RD_1LC0RD	none		C	direct1	4	
1RB0RC_0LC1LA_1LC1RD_1LB0RD	1RB0RC_0LC1LA_1LC1RD_1LB0RD	none		C	direct1	4	
1RB0RC_0LC1LB_1RA1LD_1RA0LB	1RB0RC_0LC1LB_1RA1LD_1RA0LB	none		C	direct1	4	
1RB0RC_0LC1RA_1LC1LD_0RB0LA	1RB0RC_0LC1RA_1LC1LD_0RB0LA	none		C	direct1	4	
1RB0RC_0LC1RD_0LB1LA_1LB0RD	1RB0RC_0LC1RD_0LB1LA_1LB0RD	none		C	direct1	4	
1RB0RC_0LC1RD_0LB1LA_1LC0RD	1RB0RC_0LC1RD_0LB1LA_1LC0RD	none		C	direct1	4	
1RB0RC_0LC1RD_0LC1LA_1LB0RD	1RB0RC_0LC1RD_0LC1LA_1LB0RD	none		C	direct1	4	
1RB0RC_0LC1RD_0LC1LA_1LC0RD	1RB0RC_0LC1RD_0LC1LA_1LC0RD	none		C	direct1	4	
1RB0RC_0LC1RD_1LB1LA_1LB0RD	1RB0RC_0LC1RD_1LB1LA_1LB0RD	none		C	direct1	4	
1RB0RC_0LC1RD_1LB1LA_1LC0RD	1RB0RC_0LC1RD_1LB1LA_1LC0RD	none		C	direct1	4	
1RB0RC_0RC---_0RD0RA_1LD1RA	1RB0RC_0RC---_0RD0RA_1LD1RA	none		C	direct1	4	
1RB0RC_0RC---_0RD0RC_1LD1RA	1RB0RC_0RC---_0RD0RC_1LD1RA	none		B	direct1	4	
1RB0RC_0RC---_1LC1LD_1RA1LC	1RB0RC_0RC---_1LC1LD_1RA1LC	none		B	direct1	4	
1RB0RC_0RC---_1LC1RD_1LD0RA	1RB0RC_0RC---_1LC1RD_1LD0RA	none		C	direct1	4	
1RB0RC_0RC---_1LD0RC_1LD1RA	1RB0RC_0RC---_1LD0RC_1LD1RA	none		B	direct1	4	
1RB0RC_0RC---_1LD1RC_1LA1RA	1RB0RC_0RC---_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_0RC---_1LD1RC_1LC0RA	1RB0RC_0RC---_1LD1RC_1LC0RA	none		B	direct1	4	
1RB0RC_0RC---_1LD1RC_1LC1RA	1RB0RC_0RC---_1LD1RC_1LC1RA	none		B	direct1	4	
1RB0RC_0RC---_1LD1RC_1LD1RA	1RB0RC_0RC---_1LD1RC_1LD1RA	none		B	direct1	4	
1RB0RC_0RC0LA_0LD1RA_1LD0LA	1RB0RC_0RC0LA_0LD1RA_1LD0LA	none		C	direct1	4	
1RB0RC_0RC0LC_1LD0RB_1LD1RA	1RB0RC_0RC0LC_1LD0RB_1LD1RA	none		C	direct1	4	
1RB0RC_0RC0LD_0RD0RB_1LD1RA	1RB0RC_0RC0LD_0RD0RB_1LD1RA	none		C	direct1	4	
1RB0RC_0RC0LD_1LD0RB_1LD1RA	1RB0RC_0RC0LD_1LD0RB_1LD1RA	none		C	direct1	4	
1RB0RC_0RC0LD_1LD1RC_0LA1LB	1RB0RC_0RC0LD_1LD1RC_0LA1LB	none		C	direct1	4	
1RB0RC_0RC0LD_1RD1RA_1LB1LA	1RB0RC_0RC0LD_1RD1RA_1LB1LA	none		C	direct1	4	
1RB0RC_0RC0RA_0LD1RC_1LB1LD	1RB0RC_0RC0RA_0LD1RC_1LB1LD	none		B	direct1	4	
1RB0RC_0RC0RA_0RD0RA_1LD1LA	1RB0RC_0RC0RA_0RD0RA_1LD1LA	none		C	direct1	4	
1RB0RC_0RC0RB_1LC0LD_1LA0RA	1RB0RC_0RC0RB_1LC0LD_1LA0RA	none		C	direct1	4	
1RB0RC_0RC1LA_0LD1RC_1LB1LD	1RB0RC_0RC1LA_0LD1RC_1LB1LD	none		B	direct1	4	
1RB0RC_0RC1LA_1LD0RB_0LD1RC	1RB0RC_0RC1LA_1LD0RB_0LD1RC	none		C	direct1	4	
1RB0RC_0RC1LB_1LD1RC_0LA0LB	1RB0RC_0RC1LB_1LD1RC_0LA0LB	none		C	direct1	4	
1RB0RC_0RC1LB_1LD1RC_0LA1LB	1RB0RC_0RC1LB_1LD1RC_0LA1LB	none		B	direct1	4	
1RB0RC_0RC1LB_1LD1RC_1LA0LB	1RB0RC_0RC1LB_1LD1RC_1LA0LB	none		C	direct1	4	
1RB0RC_0RC1LB_1LD1RC_1LA1LB	1RB0RC_0RC1LB_1LD1RC_1LA1LB	none		B	direct1	4	
1RB0RC_0RC1LD_1LB1RC_0LA0LB	1RB0RC_0RC1LD_1LB1RC_0LA0LB	none		C	direct1	4	
1RB0RC_0RC1RA_1LC0LD_1RA0RC	1RB0RC_0RC1RA_1LC0LD_1RA0RC	none		C	direct1	4	
1RB0RC_0RC1RA_1LC1LD_1RB0LA	1RB0RC_0RC1RA_1LC1LD_1RB0LA	none		C	direct1	4	
1RB0RC_0RC1RA_1LD1RC_1LB0LD	1RB0RC_0RC1RA_1LD1RC_1LB0LD	none		C	direct1	4	
1RB0RC_0RC1RB_0LD1RC_1LA1LD	1RB0RC_0RC1RB_0LD1RC_1LA1LD	none		C	direct1	4	
1RB0RC_0RC1RD_0LC1LA_1LC0RD	1RB0RC_0RC1RD_0LC1LA_1LC0RD	none		C	direct1	4	
1RB0RC_1LA---_0LC1RD_1LC0RD	1RB0RC_1LA---_0LC1RD_1LC0RD	none		B	direct1	4	
1RB0RC_1LA---_0LD0RC_1RC1LD	1RB0RC_1LA---_0LD0RC_1RC1LD	none		B	direct1	4	
1RB0RC_1LA---_0LD1RC_1RC1LD	1RB0RC_1LA---_0LD1RC_1RC1LD	none		B	direct1	4	
1RB0RC_1LA---_0RC1LD_1RC0LD	1RB0RC_1LA---_0RC1LD_1RC0LD	none		B	direct1	4	
1RB0RC_1LA---_0RD0LC_1LC1RD	1RB0RC_1LA---_0RD0LC_1LC1RD	none		B	direct1	4	
1RB0RC_1LA---_0RD1LC_1LC1RD	1RB0RC_1LA---_0RD1LC_1LC1RD	none		B	direct1	4	
1RB0RC_1LA---_1LC1LD_1RA1LC	1RB0RC_1LA---_1LC1LD_1RA1LC	none		B	direct1	4	
1RB0RC_1LA---_1LC1RD_0RC0RD	1RB0RC_1LA---_1LC1RD_0RC0RD	none		B	direct1	4	
1RB0RC_1LA---_1LC1RD_1LC0RD	1RB0RC_1LA---_1LC1RD_1LC0RD	none		B	direct1	4	
1RB0RC_1LA---_1LD0RD_1RC0LC	1RB0RC_1LA---_1LD0RD_1RC0LC	none		B	direct1	4	
1RB0RC_1LA---_1LD1RC_0LC1RA	1RB0RC_1LA---_1LD1RC_0LC1RA	none		B	direct1	4	
1RB0RC_1LA---_1LD1RC_0RC0LD	1RB0RC_1LA---_1LD1RC_0RC0LD	none		B	direct1	4	
1RB0RC_1LA---_1LD1RC_0RC1LD	1RB0RC_1LA---_1LD1RC_0RC1LD	none		B	direct1	4	
1RB0RC_1LA---_1LD1RC_1LA1RA	1RB0RC_1LA---_1LD1RC_1LA1RA	none		B	direct1	4	
1RB0RC_1LA---_1LD1RC_1LC1RA	1RB0RC_1LA---_1LD1RC_1LC1RA	none		B	direct1	4	
1RB0RC_1LA---_1LD1RC_1LD1RA	1RB0RC_1LA---_1LD1RC_1LD1RA	none		B	direct1	4	
1RB0RC_1LA---_1RC1LD_0LC0LD	1RB0RC_1LA---_1RC1LD_0LC0LD	none		B	direct1	4	
1RB0RC_1LA---_1RC1LD_1RC0LD	1RB0RC_1LA---_1RC1LD_1RC0LD	none		B	direct1	4	
1RB0RC_1LA---_1RD0LD_1LC0RC	1RB0RC_1LA---_1RD0LD_1LC0RC	none		B	direct1	4	
1RB0RC_1LA---_1RD1LC_0LC0RD	1RB0RC_1LA---_1RD1LC_0LC0RD	none		B	direct1	4	
1RB0RC_1LA---_1RD1LC_0LC1RD	1RB0RC_1LA---_1RD1LC_0LC1RD	none		B	direct1	4	
1RB0RC_1LA0LA_0RB1LD_1RC0LD	1RB0RC_1LA0LA_0RB1LD_1RC0LD	none		C	direct1	4	
1RB0RC_1LA0LC_1RC1RD_1LB1RC	1RB0RC_1LA0LC_1RC1RD_1LB1RC	none		B	direct1	4	
1RB0RC_1LA0LC_1RD1LC_0RC1LB	1RB0RC_1LA0LC_1RD1LC_0RC1LB	none		B	direct1	4	
1RB0RC_1LA0LC_1RD1LC_1RB1LB	1RB0RC_1LA0LC_1RD1LC_1RB1LB	none		B	direct1	4	
1RB0RC_1LA0LC_1RD1LC_1RC1LB	1RB0RC_1LA0LC_1RD1LC_1RC1LB	none		B	direct1	4	
1RB0RC_1LA0LC_1RD1LC_1RD1LB	1RB0RC_1LA0LC_1RD1LC_1RD1LB	none		B	direct1	4	
1RB0RC_1LA0LD_0LD0LB_1RD1LC	1RB0RC_1LA0LD_0LD0LB_1RD1LC	none		B	direct1	4	
1RB0RC_1LA0LD_0RC1LB_1RC0LD	1RB0RC_1LA0LD_0RC1LB_1RC0LD	none		C	direct1	4	
1RB0RC_1LA0LD_0RD1LB_1RC1LD	1RB0RC_1LA0LD_0RD1LB_1RC1LD	none		B	direct1	4	
1RB0RC_1LA0LD_1RB1LB_1RC1LD	1RB0RC_1LA0LD_1RB1LB_1RC1LD	none		B	direct1	4	
1RB0RC_1LA0LD_1RC1LB_0LB0RC	1RB0RC_1LA0LD_1RC1LB_0LB0RC	none		C	direct1	4	
1RB0RC_1LA0LD_1RC1LB_0LC0LD	1RB0RC_1LA0LD_1RC1LB_0LC0LD	none		B	direct1	4	
1RB0RC_1LA0LD_1RC1LB_1RC0LD	1RB0RC_1LA0LD_1RC1LB_1RC0LD	none		B	direct1	4	
1RB0RC_1LA0LD_1RC1LB_1RC1LD	1RB0RC_1LA0LD_1RC1LB_1RC1LD	none		B	direct1	4	
1RB0RC_1LA0LD_1RC1LD_0LB0RC	1RB0RC_1LA0LD_1RC1LD_0LB0RC	none		C	direct1	4	
1RB0RC_1LA0LD_1RC1LD_0LC0LB	1RB0RC_1LA0LD_1RC1LD_0LC0LB	none		C	direct1	4	
1RB0RC_1LA0LD_1RD1LB_1RC1LD	1RB0RC_1LA0LD_1RD1LB_1RC1LD	none		B	direct1	4	
1RB0RC_1LA0RA_0LD1RC_1LD1LB	1RB0RC_1LA0RA_0LD1RC_1LD1LB	none		C	direct1	4	
1RB0RC_1LA0RC_0RD0RB_1LD1RB	1RB0RC_1LA0RC_0RD0RB_1LD1RB	none		C	direct1	4	
1RB0RC_1LA0RC_1LC1LD_1RB1LC	1RB0RC_1LA0RC_1LC1LD_1RB1LC	none		B	direct1	4	
1RB0RC_1LA0RC_1LD1RC_0LC1RB	1RB0RC_1LA0RC_1LD1RC_0LC1RB	none		B	direct1	4	
1RB0RC_1LA0RC_1LD1RC_1LB1RB	1RB0RC_1LA0RC_1LD1RC_1LB1RB	none		B	direct1	4	
1RB0RC_1LA0RC_1LD1RC_1LC1RB	1RB0RC_1LA0RC_1LD1RC_1LC1RB	none		B	direct1	4	
1RB0RC_1LA0RC_1LD1RC_1LD1RB	1RB0RC_1LA0RC_1LD1RC_1LD1RB	none		B	direct1	4	
1RB0RC_1LA0RD_0LC0RB_1LC0RD	1RB0RC_1LA0RD_0LC0RB_1LC0RD	none		C	direct1	4	
1RB0RC_1LA0RD_0LC0RB_1LC1RD	1RB0RC_1LA0RD_0LC0RB_1LC1RD	none		C	direct1	4	
1RB0RC_1LA0RD_0RD0RB_1LD1RC	1RB0RC_1LA0RD_0RD0RB_1LD1RC	none		B	direct1	4	
1RB0RC_1LA0RD_1LC1RD_0RC0RB	1RB0RC_1LA0RD_1LC1RD_0RC0RB	none		C	direct1	4	
1RB0RC_1LA0RD_1LD0RB_1LC1RD	1RB0RC_1LA0RD_1LD0RB_1LC1RD	none		B	direct1	4	
1RB0RC_1LA1LC_0LB1RD_1RC0RD	1RB0RC_1LA1LC_0LB1RD_1RC0RD	none		B	direct1	4	
1RB0RC_1LA1LC_0LD1RC_1RB1LD	1RB0RC_1LA1LC_0LD1RC_1RB1LD	none		B	direct1	4	
1RB0RC_1LA1LC_0RD1LC_1LB1RD	1RB0RC_1LA1LC_0RD1LC_1LB1RD	none		B	direct1	4	
1RB0RC_1LA1LC_1LB0RD_0LB1RD	1RB0RC_1LA1LC_1LB0RD_0LB1RD	none		C	direct1	4	
1RB0RC_1LA1LC_1LB0RD_0LC1RD	1RB0RC_1LA1LC_1LB0RD_0LC1RD	none		C	direct1	4	
1RB0RC_1LA1LC_1RD0LC_0LB1RC	1RB0RC_1LA1LC_1RD0LC_0LB1RC	none		B	direct1	4	
1RB0RC_1LA1LC_1RD0LC_0LB1RD	1RB0RC_1LA1LC_1RD0LC_0LB1RD	none		B	direct1	4	
1RB0RC_1LA1LC_1RD0LC_1LB0RC	1RB0RC_1LA1LC_1RD0LC_1LB0RC	none		B	direct1	4	
1RB0RC_1LA1LC_1RD0LC_1LB1RB	1RB0RC_1LA1LC_1RD0LC_1LB1RB	none		B	direct1	4	
1RB0RC_1LA1LC_1RD0LC_1LB1RD	1RB0RC_1LA1LC_1RD0LC_1LB1RD	none		B	direct1	4	
1RB0RC_1LA1LC_1RD0RC_0LB1RC	1RB0RC_1LA1LC_1RD0RC_0LB1RC	none		B	direct1	4	
1RB0RC_1LA1LC_1RD1LC_0LB1RD	1RB0RC_1LA1LC_1RD1LC_0LB1RD	none		B	direct1	4	
1RB0RC_1LA1LD_0LB1RC_1LB0RC	1RB0RC_1LA1LD_0LB1RC_1LB0RC	none		C	direct1	4	
1RB0RC_1LA1LD_0LB1RC_1RC1LD	1RB0RC_1LA1LD_0LB1RC_1RC1LD	none		B	direct1	4	
